SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,MIN,BOX_OUTS,OFF_BOXOUTS,DEF_BOXOUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF
2021-22,Regular+Season,BKN,Brooklyn Nets,47.8,8.2,1.9,6.3,23.5,76.5
2021-22,Regular+Season,CHA,Charlotte Hornets,48.0,7.3,1.3,6.0,17.4,82.6
2021-22,Regular+Season,CHI,Chicago Bulls,47.8,8.5,1.4,7.1,16.0,84.0
2021-22,Regular+Season,CLE,Cleveland Cavaliers,47.7,7.9,1.4,6.5,17.7,82.3
2021-22,Regular+Season,DAL,Dallas Mavericks,47.5,8.8,1.4,7.4,16.0,84.0
2021-22,Regular+Season,DEN,Denver Nuggets,47.8,7.6,1.9,5.7,25.0,75.0
2021-22,Regular+Season,DET,Detroit Pistons,47.9,8.9,1.9,7.0,21.4,78.6
2021-22,Regular+Season,GSW,Golden State Warriors,47.8,8.4,1.4,7.0,16.8,83.2
2021-22,Regular+Season,HOU,Houston Rockets,47.4,7.5,1.3,6.3,17.1,82.9
2021-22,Regular+Season,IND,Indiana Pacers,48.2,7.7,1.9,5.8,24.9,75.1
2021-22,Regular+Season,LAC,LA Clippers,47.8,8.2,1.5,6.8,18.0,82.0
2021-22,Regular+Season,LAL,Los Angeles Lakers,48.6,7.9,2.0,5.9,25.7,74.3
2021-22,Regular+Season,MEM,Memphis Grizzlies,47.9,9.3,2.6,6.7,27.6,72.4
2021-22,Regular+Season,MIA,Miami Heat,48.3,11.1,1.9,9.2,16.9,83.1
2021-22,Regular+Season,MIL,Milwaukee Bucks,47.7,9.5,2.2,7.3,22.8,77.2
2021-22,Regular+Season,MIN,Minnesota Timberwolves,47.7,6.9,1.1,5.8,16.2,83.8
2021-22,Regular+Season,NOP,New Orleans Pelicans,47.9,8.4,1.9,6.5,22.8,77.2
2021-22,Regular+Season,NYK,New York Knicks,48.0,10.2,2.4,7.8,23.8,76.2
2021-22,Regular+Season,OKC,Oklahoma City Thunder,48.0,6.7,0.8,5.8,12.5,87.5
2021-22,Regular+Season,ORL,Orlando Magic,47.9,7.9,1.4,6.5,18.1,81.9
2021-22,Regular+Season,PHI,Philadelphia 76ers,47.8,7.6,1.8,5.8,23.4,76.6
2021-22,Regular+Season,PHX,Phoenix Suns,47.8,8.0,1.4,6.6,17.2,82.8
2021-22,Regular+Season,POR,Portland Trail Blazers,47.6,6.8,1.3,5.5,18.9,81.1
2021-22,Regular+Season,SAC,Sacramento Kings,48.1,7.1,1.1,6.0,16.0,84.0
2021-22,Regular+Season,SAS,San Antonio Spurs,48.0,8.5,1.6,6.8,19.2,80.8
2021-22,Regular+Season,TOR,Toronto Raptors,48.0,8.3,1.4,6.9,16.8,83.2
2021-22,Regular+Season,UTA,Utah Jazz,47.5,8.0,2.1,5.9,26.6,73.4
2021-22,Regular+Season,WAS,Washington Wizards,48.1,8.3,1.5,6.8,18.1,81.9
2021-22,Playoffs,ATL,Atlanta Hawks,47.4,6.4,0.6,5.8,9.4,90.6
2021-22,Playoffs,BOS,Boston Celtics,47.5,11.4,1.7,9.7,14.7,85.3
2021-22,Playoffs,BKN,Brooklyn Nets,47.2,6.5,1.8,4.8,26.9,73.1
2021-22,Playoffs,CHI,Chicago Bulls,47.9,14.2,1.2,13.0,8.5,91.5
2021-22,Playoffs,DAL,Dallas Mavericks,47.2,9.1,0.7,8.3,8.0,92.0
2021-22,Playoffs,DEN,Denver Nuggets,46.7,5.0,2.2,2.8,44.0,56.0
2021-22,Playoffs,GSW,Golden State Warriors,47.7,8.0,1.3,6.6,16.6,83.4
2021-22,Playoffs,MEM,Memphis Grizzlies,48.0,9.3,1.5,7.8,16.2,83.8
2021-22,Playoffs,MIA,Miami Heat,47.8,10.4,1.9,8.5,18.2,81.8
2021-22,Playoffs,MIL,Milwaukee Bucks,47.3,7.7,1.5,6.2,19.6,80.4
2021-22,Playoffs,MIN,Minnesota Timberwolves,47.9,8.0,0.8,7.2,10.4,89.6
2021-22,Playoffs,NOP,New Orleans Pelicans,47.9,5.7,2.3,3.3,41.2,58.8
2021-22,Playoffs,PHI,Philadelphia 76ers,48.2,10.4,1.2,9.3,11.2,88.8
2021-22,Playoffs,PHX,Phoenix Suns,47.8,5.5,0.9,4.6,16.7,83.3
2021-22,Playoffs,TOR,Toronto Raptors,48.3,6.8,1.2,5.7,17.1,82.9
2021-22,Playoffs,UTA,Utah Jazz,47.7,7.3,2.8,4.5,38.6,61.4
2021-22,PlayIn,ATL,Atlanta Hawks,48.0,10.0,1.0,9.0,10.0,90.0
2021-22,PlayIn,BKN,Brooklyn Nets,48.0,5.0,2.0,3.0,40.0,60.0
2021-22,PlayIn,CHA,Charlotte Hornets,46.8,8.0,0.0,8.0,0.0,100
2021-22,PlayIn,CLE,Cleveland Cavaliers,48.0,11.5,1.5,10.0,13.0,87.0
2021-22,PlayIn,LAC,LA Clippers,47.6,7.0,1.5,5.5,21.4,78.6
2021-22,PlayIn,MIN,Minnesota Timberwolves,48.0,7.0,1.0,6.0,14.3,85.7
2021-22,PlayIn,NOP,New Orleans Pelicans,48.0,14.0,0.5,13.5,3.6,96.4
2021-22,PlayIn,SAS,San Antonio Spurs,46.8,2.0,0.0,2.0,0.0,100
2022-23,Pre+Season,Adelaide 36ers,Adelaide 36ers,45.1,4.0,1.0,3.0,25.0,75.0
2022-23,Pre+Season,ATL,Atlanta Hawks,47.9,7.5,1.3,6.3,16.7,83.3
2022-23,Pre+Season,BOS,Boston Celtics,50.0,8.8,0.5,8.3,5.7,94.3
2022-23,Pre+Season,BKN,Brooklyn Nets,47.8,10.3,2.3,8.0,22.0,78.0
2022-23,Pre+Season,CHA,Charlotte Hornets,47.2,6.8,2.2,4.6,32.4,67.6
2022-23,Pre+Season,CHI,Chicago Bulls,47.7,6.8,1.3,5.5,18.5,81.5
2022-23,Pre+Season,CLE,Cleveland Cavaliers,47.7,9.3,1.3,8.0,13.5,86.5
2022-23,Pre+Season,DAL,Dallas Mavericks,46.7,5.0,0.7,4.3,13.3,86.7
2022-23,Pre+Season,DEN,Denver Nuggets,39.3,4.0,1.8,2.2,45.0,55.0
2022-23,Pre+Season,DET,Detroit Pistons,47.1,9.5,3.0,6.5,31.6,68.4
2022-23,Pre+Season,GSW,Golden State Warriors,39.0,6.4,1.4,5.0,21.9,78.1
2022-23,Pre+Season,HOU,Houston Rockets,48.0,11.3,1.8,9.5,15.6,84.4
2022-23,Pre+Season,IND,Indiana Pacers,48.0,12.3,1.0,11.3,8.2,91.8
2022-23,Pre+Season,LAC,LA Clippers,47.0,5.0,1.0,4.0,20.0,80.0
2022-23,Pre+Season,LAL,Los Angeles Lakers,40.4,5.0,1.7,3.3,33.3,66.7
2022-23,Pre+Season,MEM,Memphis Grizzlies,47.8,9.0,2.0,7.0,22.2,77.8
2022-23,Pre+Season,MIA,Miami Heat,48.0,8.4,1.8,6.6,21.4,78.6
2022-23,Pre+Season,MIL,Milwaukee Bucks,47.3,3.2,1.2,2.0,37.5,62.5
2022-23,Pre+Season,MIN,Minnesota Timberwolves,48.0,6.4,0.8,5.4,12.5,84.4
2022-23,Pre+Season,NOP,New Orleans Pelicans,47.4,4.6,1.4,3.2,30.4,69.6
2022-23,Pre+Season,NYK,New York Knicks,47.3,10.5,1.8,8.8,16.7,83.3
2022-23,Pre+Season,OKC,Oklahoma City Thunder,47.8,7.2,0.8,6.3,11.6,88.4
2022-23,Pre+Season,ORL,Orlando Magic,48.0,8.0,2.0,6.0,25.0,75.0
2022-23,Pre+Season,PHI,Philadelphia 76ers,47.8,12.5,3.0,9.5,24.0,76.0
2022-23,Pre+Season,PHX,Phoenix Suns,47.6,8.8,3.8,5.0,42.9,57.1
2022-23,Pre+Season,POR,Portland Trail Blazers,48.0,7.4,1.4,6.0,18.9,81.1
2022-23,Pre+Season,Ra'anana Maccabi Ra'anana,Ra'anana Maccabi Ra'anana,46.0,4.7,1.3,3.3,28.6,71.4
2022-23,Pre+Season,SAC,Sacramento Kings,47.4,11.7,3.0,8.7,25.7,74.3
2022-23,Pre+Season,SAS,San Antonio Spurs,47.2,9.0,1.4,7.6,15.6,84.4
2022-23,Pre+Season,TOR,Toronto Raptors,49.2,6.2,2.4,3.8,38.7,61.3
2022-23,Pre+Season,UTA,Utah Jazz,47.4,7.0,2.0,5.0,28.6,71.4
2022-23,Pre+Season,WAS,Washington Wizards,47.2,7.0,0.8,6.3,10.7,89.3
2022-23,Regular+Season,ATL,Atlanta Hawks,47.6,5.3,1.1,4.2,20.5,79.5
2022-23,Regular+Season,BOS,Boston Celtics,48.4,7.5,1.2,6.3,15.9,84.1
2022-23,Regular+Season,BKN,Brooklyn Nets,47.6,6.0,0.8,5.2,13.0,87.0
2022-23,Regular+Season,CHA,Charlotte Hornets,48.0,5.0,1.1,3.9,21.5,78.5
2022-23,Regular+Season,CHI,Chicago Bulls,48.3,5.6,1.0,4.6,17.8,82.2
2022-23,Regular+Season,CLE,Cleveland Cavaliers,47.9,5.5,0.8,4.7,13.9,85.9
2022-23,Regular+Season,DAL,Dallas Mavericks,48.1,5.8,0.7,5.1,11.2,88.8
2022-23,Regular+Season,DEN,Denver Nuggets,47.6,4.2,1.0,3.3,23.1,76.9
2022-23,Regular+Season,DET,Detroit Pistons,48.1,5.9,1.4,4.6,22.8,77.2
2022-23,Regular+Season,GSW,Golden State Warriors,48.0,6.2,1.5,4.7,23.8,76.2
2022-23,Regular+Season,HOU,Houston Rockets,47.5,4.5,1.3,3.2,28.5,71.5
2022-23,Regular+Season,IND,Indiana Pacers,47.9,5.3,1.1,4.3,19.8,80.2
2022-23,Regular+Season,LAC,LA Clippers,47.8,5.5,1.3,4.2,24.0,76.0
2022-23,Regular+Season,LAL,Los Angeles Lakers,48.1,5.6,1.4,4.2,25.2,74.8
2022-23,Regular+Season,MEM,Memphis Grizzlies,47.9,6.1,1.4,4.7,22.9,77.1
2022-23,Regular+Season,MIA,Miami Heat,48.1,6.1,0.9,5.1,15.5,84.5
2022-23,Regular+Season,MIL,Milwaukee Bucks,47.6,5.5,1.2,4.3,21.9,78.1
2022-23,Regular+Season,MIN,Minnesota Timberwolves,47.6,4.9,0.9,4.0,19.3,80.7
2022-23,Regular+Season,NOP,New Orleans Pelicans,47.9,6.8,1.2,5.6,17.9,82.1
2022-23,Regular+Season,NYK,New York Knicks,48.3,7.9,1.9,5.9,24.8,75.2
2022-23,Regular+Season,OKC,Oklahoma City Thunder,48.1,5.8,0.7,5.1,12.2,87.8
2022-23,Regular+Season,ORL,Orlando Magic,48.0,5.7,1.3,4.4,22.9,77.1
2022-23,Regular+Season,PHI,Philadelphia 76ers,47.9,6.6,1.0,5.7,14.5,85.5
2022-23,Regular+Season,PHX,Phoenix Suns,47.7,5.8,1.0,4.8,17.7,82.3
2022-23,Regular+Season,POR,Portland Trail Blazers,47.4,5.4,0.9,4.5,16.8,83.2
2022-23,Regular+Season,SAC,Sacramento Kings,47.7,5.0,1.0,4.0,20.3,79.7
2022-23,Regular+Season,SAS,San Antonio Spurs,48.2,4.8,1.0,3.9,20.2,79.8
2022-23,Regular+Season,TOR,Toronto Raptors,47.9,5.7,1.2,4.5,21.2,78.8
2022-23,Regular+Season,UTA,Utah Jazz,47.8,4.9,0.9,4.0,19.1,80.9
2022-23,Regular+Season,WAS,Washington Wizards,47.6,5.3,0.8,4.5,14.8,85.2
2022-23,Playoffs,ATL,Atlanta Hawks,47.2,4.3,2.7,1.7,61.5,38.5
2022-23,Playoffs,BOS,Boston Celtics,47.9,8.2,1.4,6.8,17.2,82.8
2022-23,Playoffs,BKN,Brooklyn Nets,47.0,5.5,1.0,4.5,18.2,81.8
2022-23,Playoffs,CLE,Cleveland Cavaliers,47.7,11.2,0.8,10.4,7.1,92.9
2022-23,Playoffs,DEN,Denver Nuggets,47.7,5.7,1.3,4.4,22.8,77.2
2022-23,Playoffs,GSW,Golden State Warriors,47.5,10.2,1.1,9.0,11.4,88.6
2022-23,Playoffs,LAC,LA Clippers,47.9,4.6,1.2,3.4,26.1,73.9
2022-23,Playoffs,LAL,Los Angeles Lakers,47.5,5.8,1.2,4.6,20.4,79.6
2022-23,Playoffs,MEM,Memphis Grizzlies,48.4,6.8,0.8,6.0,12.2,87.8
2022-23,Playoffs,MIA,Miami Heat,47.9,12.5,1.3,11.2,10.1,89.9
2022-23,Playoffs,MIL,Milwaukee Bucks,47.6,6.6,0.8,5.8,12.1,87.9
2022-23,Playoffs,MIN,Minnesota Timberwolves,47.9,7.2,1.2,6.0,16.7,83.3
2022-23,Playoffs,NYK,New York Knicks,47.8,8.0,2.9,5.1,36.4,63.6
2022-23,Playoffs,PHI,Philadelphia 76ers,47.8,6.1,1.4,4.7,22.4,77.6
2022-23,Playoffs,PHX,Phoenix Suns,47.3,7.6,1.7,5.9,22.6,77.4
2022-23,Playoffs,SAC,Sacramento Kings,47.7,7.4,1.6,5.9,21.2,78.8
2022-23,PlayIn,ATL,Atlanta Hawks,48.0,3.0,1.0,2.0,33.3,66.7
2022-23,PlayIn,CHI,Chicago Bulls,47.5,5.0,1.0,4.0,20.0,80.0
2022-23,PlayIn,LAL,Los Angeles Lakers,53.0,1.0,1.0,0.0,100,0.0
2022-23,PlayIn,MIA,Miami Heat,48.0,16.5,0.5,16.0,3.0,97.0
2022-23,PlayIn,MIN,Minnesota Timberwolves,50.2,5.5,0.5,5.0,9.1,90.9
2022-23,PlayIn,NOP,New Orleans Pelicans,48.0,3.0,1.0,2.0,33.3,66.7
2022-23,PlayIn,OKC,Oklahoma City Thunder,48.0,5.5,0.5,5.0,9.1,90.9
2022-23,PlayIn,TOR,Toronto Raptors,47.6,4.0,3.0,1.0,75.0,25.0
2023-24,Pre+Season,ATL,Atlanta Hawks,48.0,5.6,2.2,3.4,39.3,60.7
2023-24,Pre+Season,BOS,Boston Celtics,47.9,8.0,2.0,6.0,25.0,75.0
2023-24,Pre+Season,BKN,Brooklyn Nets,47.7,6.5,2.0,4.5,30.8,69.2
2023-24,Pre+Season,Cairns Taipans,Cairns Taipans,48.0,3.5,0.5,3.0,14.3,85.7
2023-24,Pre+Season,CHA,Charlotte Hornets,46.8,5.3,0.8,4.5,14.3,85.7
2023-24,Pre+Season,CHI,Chicago Bulls,49.1,7.8,1.8,6.0,23.1,76.9
2023-24,Pre+Season,CLE,Cleveland Cavaliers,47.3,5.3,0.3,5.0,4.8,95.2
2023-24,Pre+Season,DAL,Dallas Mavericks,47.5,5.3,0.5,4.8,9.5,90.5
2023-24,Pre+Season,DEN,Denver Nuggets,49.6,5.8,1.4,4.4,24.1,75.9
2023-24,Pre+Season,DET,Detroit Pistons,49.1,8.5,2.3,6.3,26.5,73.5
2023-24,Pre+Season,Flamengo Flamengo,Flamengo Flamengo,47.6,7.0,0.0,7.0,0.0,100
2023-24,Pre+Season,GSW,Golden State Warriors,48.5,8.2,2.4,5.8,29.3,70.7
2023-24,Pre+Season,HOU,Houston Rockets,47.5,9.2,2.4,6.8,26.1,73.9
2023-24,Pre+Season,IND,Indiana Pacers,48.7,8.0,2.3,5.8,28.1,71.9
2023-24,Pre+Season,LAC,LA Clippers,47.5,8.8,2.8,6.0,31.4,68.6
2023-24,Pre+Season,LAL,Los Angeles Lakers,47.5,7.7,0.5,7.2,6.5,93.5
2023-24,Pre+Season,Madrid Baloncesto,Madrid Baloncesto,46.9,8.0,3.0,5.0,37.5,62.5
2023-24,Pre+Season,MEM,Memphis Grizzlies,47.0,8.4,1.8,6.6,21.4,78.6
2023-24,Pre+Season,MIA,Miami Heat,46.9,4.2,1.0,3.2,23.8,76.2
2023-24,Pre+Season,MIL,Milwaukee Bucks,48.0,5.6,1.4,4.2,25.0,75.0
2023-24,Pre+Season,MIN,Minnesota Timberwolves,46.6,7.8,1.2,6.6,15.4,84.6
2023-24,Pre+Season,NOP,New Orleans Pelicans,47.3,7.0,1.5,5.5,21.4,78.6
2023-24,Pre+Season,NYK,New York Knicks,47.0,6.3,1.8,4.5,28.0,72.0
2023-24,Pre+Season,New Zealand Breakers,New Zealand Breakers,47.1,2.5,0.5,2.0,20.0,80.0
2023-24,Pre+Season,OKC,Oklahoma City Thunder,47.3,3.4,0.2,3.2,5.9,94.1
2023-24,Pre+Season,ORL,Orlando Magic,47.7,8.3,2.0,6.3,24.2,75.8
2023-24,Pre+Season,PHI,Philadelphia 76ers,47.7,3.5,1.0,2.5,28.6,71.4
2023-24,Pre+Season,PHX,Phoenix Suns,49.0,6.8,1.6,5.2,23.5,76.5
2023-24,Pre+Season,POR,Portland Trail Blazers,48.0,8.3,2.0,6.3,24.2,75.8
2023-24,Pre+Season,Ra'anana Maccabi Ra'anana,Ra'anana Maccabi Ra'anana,46.5,3.7,1.0,2.7,27.3,72.7
2023-24,Pre+Season,SAC,Sacramento Kings,48.1,10.4,1.6,8.8,15.4,84.6
2023-24,Pre+Season,SAS,San Antonio Spurs,46.7,11.0,2.6,8.4,23.6,76.4
2023-24,Pre+Season,TOR,Toronto Raptors,47.6,8.8,0.8,8.0,8.6,91.4
2023-24,Pre+Season,UTA,Utah Jazz,47.3,6.8,1.0,5.8,14.7,85.3
2023-24,Pre+Season,WAS,Washington Wizards,47.6,6.5,1.0,5.5,15.4,84.6
2023-24,Regular+Season,ATL,Atlanta Hawks,48.0,6.7,1.4,5.3,21.4,78.6
2023-24,Regular+Season,BOS,Boston Celtics,47.9,8.0,1.6,6.3,20.6,79.4
2023-24,Regular+Season,BKN,Brooklyn Nets,47.8,7.3,1.8,5.5,24.2,75.8
2023-24,Regular+Season,CHA,Charlotte Hornets,47.7,6.7,1.6,5.1,23.5,76.5
2023-24,Regular+Season,CHI,Chicago Bulls,48.3,6.9,2.2,4.7,31.4,68.6
2023-24,Regular+Season,CLE,Cleveland Cavaliers,47.8,7.4,1.0,6.4,13.1,86.9
2023-24,Regular+Season,DAL,Dallas Mavericks,47.4,6.7,1.4,5.3,21.1,78.9
2023-24,Regular+Season,DEN,Denver Nuggets,47.6,6.0,1.5,4.5,25.4,74.6
2023-24,Regular+Season,DET,Detroit Pistons,47.6,6.9,1.6,5.3,23.1,76.9
2023-24,Regular+Season,GSW,Golden State Warriors,48.0,7.6,1.5,6.1,19.8,80.2
2023-24,Regular+Season,HOU,Houston Rockets,47.9,7.7,1.8,5.8,23.8,76.2
2023-24,Regular+Season,IND,Indiana Pacers,47.6,6.3,1.5,4.8,24.1,75.9
2023-24,Regular+Season,LAC,LA Clippers,47.4,6.7,1.5,5.2,21.9,77.9
2023-24,Regular+Season,LAL,Los Angeles Lakers,47.9,7.2,1.2,6.0,16.7,83.3
2023-24,Regular+Season,MEM,Memphis Grizzlies,48.0,6.1,1.1,5.1,17.1,82.9
2023-24,Regular+Season,MIA,Miami Heat,47.8,7.4,1.0,6.3,14.0,86.0
2023-24,Regular+Season,MIL,Milwaukee Bucks,47.4,6.0,1.7,4.3,27.6,72.4
2023-24,Regular+Season,MIN,Minnesota Timberwolves,47.9,6.3,1.4,4.9,21.9,78.1
2023-24,Regular+Season,NOP,New Orleans Pelicans,47.7,7.9,1.5,6.4,19.2,80.8
2023-24,Regular+Season,NYK,New York Knicks,47.6,7.4,2.5,5.0,33.1,66.9
2023-24,Regular+Season,OKC,Oklahoma City Thunder,47.8,6.3,0.7,5.6,11.3,88.7
2023-24,Regular+Season,ORL,Orlando Magic,47.5,7.5,2.1,5.4,28.5,71.5
2023-24,Regular+Season,PHI,Philadelphia 76ers,47.7,7.0,1.2,5.7,17.5,82.5
2023-24,Regular+Season,PHX,Phoenix Suns,47.7,7.3,1.8,5.5,24.8,75.2
2023-24,Regular+Season,POR,Portland Trail Blazers,48.1,5.3,1.2,4.2,21.8,78.2
2023-24,Regular+Season,SAC,Sacramento Kings,47.7,7.5,1.8,5.7,23.9,76.1
2023-24,Regular+Season,SAS,San Antonio Spurs,47.7,5.5,0.9,4.6,17.2,82.8
2023-24,Regular+Season,TOR,Toronto Raptors,47.8,6.9,1.5,5.4,22.0,78.0
2023-24,Regular+Season,UTA,Utah Jazz,47.8,5.5,1.5,4.0,27.5,72.5
2023-24,Regular+Season,WAS,Washington Wizards,47.7,6.1,1.1,5.0,17.5,82.5
2023-24,Playoffs,BOS,Boston Celtics,47.9,7.6,1.7,5.9,22.2,77.8
2023-24,Playoffs,CLE,Cleveland Cavaliers,46.6,7.6,1.7,5.9,22.0,78.0
2023-24,Playoffs,DAL,Dallas Mavericks,47.3,7.1,1.6,5.5,22.9,77.1
2023-24,Playoffs,DEN,Denver Nuggets,47.5,6.9,1.6,5.3,22.9,77.1
2023-24,Playoffs,IND,Indiana Pacers,47.6,8.1,1.6,6.5,19.6,80.4
2023-24,Playoffs,LAC,LA Clippers,47.7,6.8,0.8,6.0,12.2,87.8
2023-24,Playoffs,LAL,Los Angeles Lakers,48.0,6.6,0.6,6.0,9.1,90.9
2023-24,Playoffs,MIA,Miami Heat,47.8,8.6,0.4,8.2,4.7,95.3
2023-24,Playoffs,MIL,Milwaukee Bucks,47.4,6.8,2.0,4.8,29.3,70.7
2023-24,Playoffs,MIN,Minnesota Timberwolves,47.1,6.8,1.6,5.1,24.1,75.9
2023-24,Playoffs,NOP,New Orleans Pelicans,47.3,9.0,4.0,5.0,44.4,55.6
2023-24,Playoffs,NYK,New York Knicks,48.2,8.5,2.7,5.8,31.5,68.5
2023-24,Playoffs,OKC,Oklahoma City Thunder,47.4,6.8,0.7,6.1,10.3,89.7
2023-24,Playoffs,ORL,Orlando Magic,47.9,7.3,2.1,5.1,29.4,70.6
2023-24,Playoffs,PHI,Philadelphia 76ers,48.8,11.0,1.7,9.3,15.2,84.8
2023-24,Playoffs,PHX,Phoenix Suns,47.3,8.3,1.5,6.8,18.2,81.8
2023-24,PlayIn,ATL,Atlanta Hawks,47.5,6.0,2.0,4.0,33.3,66.7
2023-24,PlayIn,CHI,Chicago Bulls,47.4,8.0,1.5,6.5,18.8,81.3
2023-24,PlayIn,GSW,Golden State Warriors,45.0,7.0,0.0,7.0,0.0,100
2023-24,PlayIn,LAL,Los Angeles Lakers,47.0,10.0,3.0,7.0,30.0,70.0
2023-24,PlayIn,MIA,Miami Heat,48.0,7.0,2.0,5.0,28.6,71.4
2023-24,PlayIn,NOP,New Orleans Pelicans,48.0,11.0,1.5,9.5,13.6,86.4
2023-24,PlayIn,PHI,Philadelphia 76ers,48.0,5.0,0.0,5.0,0.0,100
2023-24,PlayIn,SAC,Sacramento Kings,47.3,4.0,0.5,3.5,12.5,87.5
2023-24,IST,ATL,Atlanta Hawks,47.7,5.8,1.8,4.0,30.4,69.6
