SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,MIN,BOX_OUTS,OFF_BOXOUTS,DEF_BOXOUTS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF
2023-24,IST,BOS,Boston Celtics,47.9,7.0,1.0,6.0,14.3,85.7
2023-24,IST,BKN,Brooklyn Nets,48.0,8.5,1.3,7.3,14.7,85.3
2023-24,IST,CHA,Charlotte Hornets,47.4,6.8,2.3,4.5,33.3,66.7
2023-24,IST,CHI,Chicago Bulls,47.5,6.3,1.5,4.8,24.0,76.0
2023-24,IST,CLE,Cleveland Cavaliers,48.5,6.8,0.8,6.0,11.1,88.9
2023-24,IST,DAL,Dallas Mavericks,47.7,5.0,1.3,3.8,25.0,75.0
2023-24,IST,DEN,Denver Nuggets,47.9,6.3,1.8,4.5,28.0,72.0
2023-24,IST,DET,Detroit Pistons,46.2,8.5,2.5,6.0,29.4,70.6
2023-24,IST,GSW,Golden State Warriors,47.9,6.0,1.3,4.8,20.8,79.2
2023-24,IST,HOU,Houston Rockets,47.3,5.8,0.8,5.0,13.0,87.0
2023-24,IST,IND,Indiana Pacers,47.8,7.4,1.7,5.7,23.1,76.9
2023-24,IST,LAC,LA Clippers,48.0,9.3,2.3,7.0,24.3,75.7
2023-24,IST,LAL,Los Angeles Lakers,47.9,8.4,1.4,7.0,16.9,83.1
2023-24,IST,MEM,Memphis Grizzlies,48.3,6.0,1.5,4.5,25.0,75.0
2023-24,IST,MIA,Miami Heat,48.0,5.5,0.5,5.0,9.1,90.9
2023-24,IST,MIL,Milwaukee Bucks,47.6,8.2,1.2,7.0,14.3,85.7
2023-24,IST,MIN,Minnesota Timberwolves,47.9,8.0,1.3,6.8,15.6,84.4
2023-24,IST,NOP,New Orleans Pelicans,47.9,7.3,1.0,6.3,13.6,86.4
2023-24,IST,NYK,New York Knicks,47.1,9.0,3.2,5.8,35.6,64.4
2023-24,IST,OKC,Oklahoma City Thunder,48.0,8.8,0.8,8.0,8.6,91.4
2023-24,IST,ORL,Orlando Magic,47.4,9.3,2.3,7.0,24.3,75.7
2023-24,IST,PHI,Philadelphia 76ers,48.3,7.0,1.5,5.5,21.4,78.6
2023-24,IST,PHX,Phoenix Suns,47.5,5.2,2.0,3.2,38.5,61.5
2023-24,IST,POR,Portland Trail Blazers,47.7,4.5,1.8,2.8,38.9,61.1
2023-24,IST,SAC,Sacramento Kings,47.9,9.0,2.0,7.0,22.2,77.8
2023-24,IST,SAS,San Antonio Spurs,47.7,9.0,1.8,7.3,19.4,80.6
2023-24,IST,TOR,Toronto Raptors,47.1,7.3,2.0,5.3,27.6,72.4
2023-24,IST,UTA,Utah Jazz,47.9,6.0,1.8,4.3,29.2,70.8
2023-24,IST,WAS,Washington Wizards,47.7,6.5,1.0,5.5,15.4,84.6
2024-25,Pre+Season,ATL,Atlanta Hawks,47.7,5.0,2.0,3.0,40.0,60.0
2024-25,Pre+Season,BOS,Boston Celtics,47.8,5.0,1.2,3.8,24.0,76.0
2024-25,Pre+Season,BKN,Brooklyn Nets,47.6,5.3,0.8,4.5,14.3,85.7
2024-25,Pre+Season,CHA,Charlotte Hornets,47.2,7.6,2.4,5.2,31.6,68.4
2024-25,Pre+Season,CHI,Chicago Bulls,48.3,6.4,1.4,5.0,21.9,78.1
2024-25,Pre+Season,CLE,Cleveland Cavaliers,48.1,4.3,0.3,4.0,5.9,94.1
2024-25,Pre+Season,DAL,Dallas Mavericks,47.7,3.5,1.3,2.3,35.7,64.3
2024-25,Pre+Season,DEN,Denver Nuggets,47.2,4.0,1.2,2.8,30.0,70.0
2024-25,Pre+Season,DET,Detroit Pistons,45.8,2.0,0.6,1.4,30.0,70.0
2024-25,Pre+Season,GSW,Golden State Warriors,46.6,6.3,0.7,5.7,10.5,89.5
2024-25,Pre+Season,HOU,Houston Rockets,48.0,4.3,1.3,3.0,29.4,70.6
2024-25,Pre+Season,IND,Indiana Pacers,49.0,5.3,0.3,5.0,4.8,95.2
2024-25,Pre+Season,LAC,LA Clippers,45.5,4.8,1.0,3.8,20.8,79.2
2024-25,Pre+Season,LAL,Los Angeles Lakers,47.8,4.0,0.8,3.2,20.8,79.2
2024-25,Pre+Season,MEM,Memphis Grizzlies,47.5,7.6,1.0,6.6,13.2,86.8
2024-25,Pre+Season,MIA,Miami Heat,47.1,4.6,0.6,4.0,13.0,87.0
2024-25,Pre+Season,MIL,Milwaukee Bucks,47.8,5.5,1.0,4.5,18.2,81.8
2024-25,Pre+Season,MIN,Minnesota Timberwolves,47.5,3.2,0.4,2.8,12.5,87.5
2024-25,Pre+Season,NOP,New Orleans Pelicans,46.9,4.3,1.0,3.3,23.1,76.9
2024-25,Pre+Season,NYK,New York Knicks,47.8,9.2,2.0,7.2,21.7,78.3
2024-25,Pre+Season,New Zealand Breakers,New Zealand Breakers,46.0,5.7,1.7,4.0,29.4,70.6
2024-25,Pre+Season,OKC,Oklahoma City Thunder,47.0,7.4,0.6,6.8,8.1,91.9
2024-25,Pre+Season,ORL,Orlando Magic,46.3,5.3,1.3,4.0,25.0,75.0
2024-25,Pre+Season,PHI,Philadelphia 76ers,45.8,7.5,1.8,5.7,24.4,75.6
2024-25,Pre+Season,PHX,Phoenix Suns,46.0,3.6,0.2,3.4,5.6,94.4
2024-25,Pre+Season,POR,Portland Trail Blazers,45.8,5.3,1.0,4.3,19.0,81.0
2024-25,Pre+Season,Ratiopharm Ulm,Ratiopharm Ulm,48.0,3.0,0.0,3.0,0.0,100
2024-25,Pre+Season,SAC,Sacramento Kings,47.4,9.0,2.4,6.6,26.7,73.3
2024-25,Pre+Season,SAS,San Antonio Spurs,46.9,3.8,0.2,3.6,5.3,94.7
2024-25,Pre+Season,TOR,Toronto Raptors,46.9,7.8,0.8,7.0,10.3,89.7
2024-25,Pre+Season,UTA,Utah Jazz,47.7,5.7,1.0,4.7,17.6,82.4
2024-25,Pre+Season,WAS,Washington Wizards,47.1,7.8,1.8,6.0,23.1,76.9
2024-25,Regular+Season,ATL,Atlanta Hawks,47.9,5.5,1.2,4.4,21.1,78.9
2024-25,Regular+Season,BOS,Boston Celtics,47.9,7.1,1.5,5.6,21.0,79.0
2024-25,Regular+Season,BKN,Brooklyn Nets,47.8,5.8,1.1,4.7,18.3,81.7
2024-25,Regular+Season,CHA,Charlotte Hornets,47.1,7.1,1.9,5.2,27.1,72.9
2024-25,Regular+Season,CHI,Chicago Bulls,47.5,6.0,1.1,4.9,18.0,82.0
2024-25,Regular+Season,CLE,Cleveland Cavaliers,47.7,6.8,1.0,5.8,14.3,85.7
2024-25,Regular+Season,DAL,Dallas Mavericks,47.5,5.7,1.1,4.7,18.7,81.3
2024-25,Regular+Season,DEN,Denver Nuggets,48.0,6.1,1.8,4.3,29.4,70.6
2024-25,Regular+Season,DET,Detroit Pistons,47.7,7.0,1.9,5.1,27.0,73.0
2024-25,Regular+Season,GSW,Golden State Warriors,47.7,7.3,1.3,6.0,17.3,82.7
2024-25,Regular+Season,HOU,Houston Rockets,48.0,7.8,2.4,5.3,31.0,69.0
2024-25,Regular+Season,IND,Indiana Pacers,47.9,5.9,0.9,5.0,16.1,83.9
2024-25,Regular+Season,LAC,LA Clippers,47.7,6.1,1.2,4.9,19.9,80.1
2024-25,Regular+Season,LAL,Los Angeles Lakers,47.6,6.4,1.1,5.3,17.9,82.1
2024-25,Regular+Season,MEM,Memphis Grizzlies,47.4,6.9,1.4,5.4,21.0,79.0
2024-25,Regular+Season,MIA,Miami Heat,48.1,7.0,1.1,6.0,15.0,85.0
2024-25,Regular+Season,MIL,Milwaukee Bucks,47.6,6.3,1.2,5.1,19.0,81.0
2024-25,Regular+Season,MIN,Minnesota Timberwolves,47.9,6.0,1.4,4.6,22.7,77.3
2024-25,Regular+Season,NOP,New Orleans Pelicans,47.6,5.8,1.2,4.7,20.1,79.9
2024-25,Regular+Season,NYK,New York Knicks,48.0,7.2,1.5,5.7,20.7,79.3
2024-25,Regular+Season,OKC,Oklahoma City Thunder,47.7,7.2,0.9,6.3,12.8,87.2
2024-25,Regular+Season,ORL,Orlando Magic,47.5,6.5,1.7,4.8,26.3,73.7
2024-25,Regular+Season,PHI,Philadelphia 76ers,47.7,5.5,1.4,4.1,25.2,74.8
2024-25,Regular+Season,PHX,Phoenix Suns,47.6,5.6,0.9,4.7,16.7,83.3
2024-25,Regular+Season,POR,Portland Trail Blazers,47.7,5.3,1.5,3.9,27.9,72.1
2024-25,Regular+Season,SAC,Sacramento Kings,48.0,6.8,1.8,5.0,26.3,73.7
2024-25,Regular+Season,SAS,San Antonio Spurs,47.5,4.5,0.8,3.7,18.0,82.0
2024-25,Regular+Season,TOR,Toronto Raptors,47.8,5.9,1.2,4.7,19.8,80.2
2024-25,Regular+Season,UTA,Utah Jazz,47.9,6.0,1.4,4.6,23.5,76.5
2024-25,Regular+Season,WAS,Washington Wizards,47.4,5.5,1.2,4.3,21.6,78.4
2024-25,Playoffs,BOS,Boston Celtics,47.8,7.4,1.1,6.3,14.8,85.2
2024-25,Playoffs,CLE,Cleveland Cavaliers,47.8,6.7,1.7,5.0,25.0,75.0
2024-25,Playoffs,DEN,Denver Nuggets,47.7,5.0,1.4,3.6,27.1,72.9
2024-25,Playoffs,DET,Detroit Pistons,48.0,7.3,1.5,5.8,20.5,79.5
2024-25,Playoffs,GSW,Golden State Warriors,47.1,9.0,1.5,7.5,16.7,83.3
2024-25,Playoffs,HOU,Houston Rockets,47.6,8.6,2.4,6.1,28.3,71.7
2024-25,Playoffs,IND,Indiana Pacers,47.6,8.5,1.2,7.3,13.8,86.2
2024-25,Playoffs,LAC,LA Clippers,47.8,4.3,1.0,3.3,23.3,76.7
2024-25,Playoffs,LAL,Los Angeles Lakers,47.9,7.0,1.0,6.0,14.3,85.7
2024-25,Playoffs,MEM,Memphis Grizzlies,48.0,4.3,0.5,3.8,11.8,88.2
2024-25,Playoffs,MIA,Miami Heat,47.4,6.5,1.5,5.0,23.1,76.9
2024-25,Playoffs,MIL,Milwaukee Bucks,48.5,6.6,3.2,3.4,48.5,51.5
2024-25,Playoffs,MIN,Minnesota Timberwolves,47.6,4.5,1.7,2.7,38.8,61.2
2024-25,Playoffs,NYK,New York Knicks,48.1,8.8,2.7,6.1,31.0,69.0
2024-25,Playoffs,OKC,Oklahoma City Thunder,47.7,5.4,1.0,4.4,19.2,80.8
2024-25,Playoffs,ORL,Orlando Magic,47.4,5.0,1.6,3.4,32.0,68.0
2024-25,PlayIn,ATL,Atlanta Hawks,49.8,5.0,2.0,3.0,40.0,60.0
2024-25,PlayIn,CHI,Chicago Bulls,47.7,4.0,1.0,3.0,25.0,75.0
2024-25,PlayIn,DAL,Dallas Mavericks,47.8,4.0,0.5,3.5,12.5,87.5
2024-25,PlayIn,GSW,Golden State Warriors,48.0,3.0,1.0,2.0,33.3,66.7
2024-25,PlayIn,MEM,Memphis Grizzlies,47.2,7.5,2.5,5.0,33.3,66.7
2024-25,PlayIn,MIA,Miami Heat,50.4,5.0,0.5,4.5,10.0,90.0
2024-25,PlayIn,ORL,Orlando Magic,47.2,7.0,3.0,4.0,42.9,57.1
2024-25,PlayIn,SAC,Sacramento Kings,46.0,8.0,3.0,5.0,37.5,62.5
2024-25,IST,ATL,Atlanta Hawks,47.8,5.7,1.5,4.2,26.5,73.5
2024-25,IST,BOS,Boston Celtics,48.0,6.3,0.3,6.0,4.0,96.0
2024-25,IST,BKN,Brooklyn Nets,47.4,5.0,0.8,4.3,15.0,85.0
2024-25,IST,CHA,Charlotte Hornets,47.3,7.0,1.8,5.3,25.0,75.0
2024-25,IST,CHI,Chicago Bulls,47.1,5.3,0.5,4.8,9.5,90.5
2024-25,IST,CLE,Cleveland Cavaliers,46.8,7.5,1.8,5.8,23.3,76.7
2024-25,IST,DAL,Dallas Mavericks,47.4,4.8,1.8,3.0,37.5,62.5
2024-25,IST,DEN,Denver Nuggets,47.9,8.5,1.5,7.0,17.6,82.4
2024-25,IST,DET,Detroit Pistons,49.3,7.5,1.8,5.8,23.3,76.7
2024-25,IST,GSW,Golden State Warriors,48.0,13.8,2.2,11.6,15.9,84.1
2024-25,IST,HOU,Houston Rockets,48.7,7.7,1.2,6.5,15.2,84.8
2024-25,IST,IND,Indiana Pacers,46.4,4.5,1.3,3.3,27.8,72.2
2024-25,IST,LAC,LA Clippers,47.4,4.8,1.8,3.0,36.8,63.2
2024-25,IST,LAL,Los Angeles Lakers,48.0,5.5,0.8,4.8,13.6,86.4
2024-25,IST,MEM,Memphis Grizzlies,47.7,6.0,0.8,5.3,12.5,87.5
2024-25,IST,MIA,Miami Heat,49.3,6.8,1.5,5.3,22.2,77.8
2024-25,IST,MIL,Milwaukee Bucks,47.5,5.0,0.9,4.1,17.1,82.9
2024-25,IST,MIN,Minnesota Timberwolves,50.2,5.0,0.8,4.3,15.0,85.0
2024-25,IST,NOP,New Orleans Pelicans,47.0,4.3,0.8,3.5,17.6,82.4
2024-25,IST,NYK,New York Knicks,47.4,9.2,2.4,6.8,26.1,73.9
2024-25,IST,OKC,Oklahoma City Thunder,47.3,7.4,1.7,5.7,23.1,76.9
2024-25,IST,ORL,Orlando Magic,47.2,5.2,0.8,4.4,15.4,84.6
2024-25,IST,PHI,Philadelphia 76ers,47.6,5.8,0.5,5.3,8.7,91.3
2024-25,IST,PHX,Phoenix Suns,47.0,8.0,0.3,7.8,3.1,96.9
2024-25,IST,POR,Portland Trail Blazers,48.0,5.5,0.8,4.8,13.6,86.4
2024-25,IST,SAC,Sacramento Kings,47.6,9.8,0.5,9.3,5.1,94.9
2024-25,IST,SAS,San Antonio Spurs,48.0,4.8,1.3,3.5,26.3,73.7
2024-25,IST,TOR,Toronto Raptors,46.9,6.0,0.8,5.3,12.5,87.5
2024-25,IST,UTA,Utah Jazz,47.3,6.5,1.8,4.8,26.9,73.1
2024-25,IST,WAS,Washington Wizards,47.7,5.5,1.0,4.5,18.2,81.8
2025-26,Pre+Season,ATL,Atlanta Hawks,49.1,8.5,3.8,4.8,44.1,55.9
2025-26,Pre+Season,BOS,Boston Celtics,46.5,13.5,2.5,11.0,18.5,81.5
2025-26,Pre+Season,BKN,Brooklyn Nets,49.0,8.5,2.0,6.5,23.5,76.5
2025-26,Pre+Season,CHA,Charlotte Hornets,46.9,9.6,2.6,6.8,27.1,70.8
2025-26,Pre+Season,CHI,Chicago Bulls,47.5,8.8,1.0,7.8,11.4,88.6
2025-26,Pre+Season,CLE,Cleveland Cavaliers,47.0,11.5,2.5,9.0,21.7,78.3
2025-26,Pre+Season,DAL,Dallas Mavericks,46.7,7.8,1.8,6.0,22.6,77.4
2025-26,Pre+Season,DEN,Denver Nuggets,46.5,7.0,1.2,5.8,17.1,82.9
2025-26,Pre+Season,DET,Detroit Pistons,47.2,7.8,1.8,6.0,22.6,77.4
2025-26,Pre+Season,GSW,Golden State Warriors,47.5,7.6,1.4,6.2,18.4,81.6
2025-26,Pre+Season,Guangzhou Loong-Lions,Guangzhou Loong-Lions,45.1,4.7,1.0,3.7,21.4,78.6
2025-26,Pre+Season,Hapoel Jerusalem B.C.,Hapoel Jerusalem B.C.,38.4,6.0,3.0,3.0,50.0,50.0
2025-26,Pre+Season,HOU,Houston Rockets,48.0,5.8,1.8,4.0,30.4,69.6
2025-26,Pre+Season,IND,Indiana Pacers,49.3,8.5,1.3,7.3,14.7,85.3
2025-26,Pre+Season,LAC,LA Clippers,46.8,7.3,3.0,4.3,41.4,58.6
2025-26,Pre+Season,LAL,Los Angeles Lakers,47.4,7.8,1.0,6.8,12.8,87.2
2025-26,Pre+Season,Melbourne United,Melbourne United,46.6,6.0,0.0,5.0,0.0,83.3
2025-26,Pre+Season,MEM,Memphis Grizzlies,47.3,8.6,2.0,6.6,23.3,76.7
2025-26,Pre+Season,MIA,Miami Heat,48.4,10.2,1.7,8.5,16.4,83.6
2025-26,Pre+Season,MIL,Milwaukee Bucks,46.0,4.8,0.3,4.5,5.3,94.7
2025-26,Pre+Season,MIN,Minnesota Timberwolves,49.3,7.5,2.0,5.5,26.7,73.3
2025-26,Pre+Season,NOP,New Orleans Pelicans,46.6,9.3,1.0,7.0,10.8,75.7
2025-26,Pre+Season,NYK,New York Knicks,48.4,9.0,2.0,7.0,22.2,77.8
2025-26,Pre+Season,OKC,Oklahoma City Thunder,48.0,6.8,0.3,6.5,4.9,95.1
2025-26,Pre+Season,ORL,Orlando Magic,46.4,9.5,3.8,5.8,39.5,60.5
2025-26,Pre+Season,PHI,Philadelphia 76ers,47.6,6.0,1.5,4.5,25.0,75.0
2025-26,Pre+Season,PHX,Phoenix Suns,49.3,6.0,1.5,4.5,25.0,75.0
2025-26,Pre+Season,POR,Portland Trail Blazers,46.9,6.5,2.0,4.5,30.8,69.2
2025-26,Pre+Season,SAC,Sacramento Kings,47.8,10.5,3.3,7.3,31.0,69.0
2025-26,Pre+Season,SAS,San Antonio Spurs,48.8,8.8,3.8,5.0,43.2,56.8
2025-26,Pre+Season,South East Melbourne Phoenix,South East Melbourne Phoenix,40.4,3.0,2.0,1.0,66.7,33.3
2025-26,Pre+Season,TOR,Toronto Raptors,46.4,7.0,1.3,5.7,19.0,81.0
2025-26,Pre+Season,UTA,Utah Jazz,48.6,7.5,1.3,6.3,16.7,83.3
2025-26,Pre+Season,WAS,Washington Wizards,47.1,8.3,2.3,6.0,28.0,72.0
2025-26,Regular+Season,ATL,Atlanta Hawks,48.0,6.3,0.9,5.3,14.8,85.2
2025-26,Regular+Season,BOS,Boston Celtics,47.3,7.2,2.0,5.1,27.5,71.3
2025-26,Regular+Season,BKN,Brooklyn Nets,47.2,6.3,2.0,4.2,32.4,67.6
2025-26,Regular+Season,CHA,Charlotte Hornets,47.7,8.0,2.5,5.5,31.3,68.7
2025-26,Regular+Season,CHI,Chicago Bulls,47.6,7.2,1.3,6.0,17.6,82.4
2025-26,Regular+Season,CLE,Cleveland Cavaliers,48.0,7.4,1.8,5.6,24.3,75.7
2025-26,Regular+Season,DAL,Dallas Mavericks,47.8,6.1,1.2,4.9,19.9,80.1
2025-26,Regular+Season,DEN,Denver Nuggets,47.8,6.1,1.6,4.4,27.1,72.9
2025-26,Regular+Season,DET,Detroit Pistons,47.8,7.6,2.1,5.5,27.9,72.1
2025-26,Regular+Season,GSW,Golden State Warriors,47.6,6.8,1.6,5.1,24.1,75.9
2025-26,Regular+Season,HOU,Houston Rockets,48.5,6.1,2.8,3.4,45.2,54.8
2025-26,Regular+Season,IND,Indiana Pacers,47.7,6.4,1.4,5.0,21.6,78.4
2025-26,Regular+Season,LAC,LA Clippers,47.5,5.9,1.5,4.4,25.8,74.2
2025-26,Regular+Season,LAL,Los Angeles Lakers,47.6,5.4,1.3,4.1,23.8,76.2
2025-26,Regular+Season,MEM,Memphis Grizzlies,48.0,7.6,2.0,5.5,27.0,73.0
2025-26,Regular+Season,MIA,Miami Heat,47.9,7.7,1.1,6.6,14.4,85.6
2025-26,Regular+Season,MIL,Milwaukee Bucks,47.2,7.5,1.5,6.0,19.9,79.8
2025-26,Regular+Season,MIN,Minnesota Timberwolves,47.7,6.7,2.3,4.4,33.9,66.1
2025-26,Regular+Season,NOP,New Orleans Pelicans,48.3,6.0,1.3,4.6,22.0,78.0
2025-26,Regular+Season,NYK,New York Knicks,47.3,8.5,2.7,5.8,31.7,67.6
2025-26,Regular+Season,OKC,Oklahoma City Thunder,48.3,6.8,1.3,5.5,18.5,81.5
2025-26,Regular+Season,ORL,Orlando Magic,47.5,7.6,2.0,5.6,26.2,73.8
2025-26,Regular+Season,PHI,Philadelphia 76ers,48.3,5.2,1.9,3.2,37.2,61.7
2025-26,Regular+Season,PHX,Phoenix Suns,47.8,5.8,1.3,4.5,22.2,77.8
2025-26,Regular+Season,POR,Portland Trail Blazers,47.6,6.4,2.0,4.4,31.7,68.3
2025-26,Regular+Season,SAC,Sacramento Kings,48.1,5.4,1.5,3.9,28.4,71.6
2025-26,Regular+Season,SAS,San Antonio Spurs,47.7,6.2,2.0,4.2,32.2,67.8
2025-26,Regular+Season,TOR,Toronto Raptors,48.0,6.6,1.9,4.7,28.7,71.3
2025-26,Regular+Season,UTA,Utah Jazz,48.3,7.3,1.7,5.6,23.6,76.4
2025-26,Regular+Season,WAS,Washington Wizards,47.6,6.4,1.3,5.1,20.7,79.3
2025-26,IST,ATL,Atlanta Hawks,47.9,7.8,1.5,6.3,19.4,80.6
2025-26,IST,BOS,Boston Celtics,48.0,6.5,1.0,5.5,15.4,84.6
2025-26,IST,BKN,Brooklyn Nets,47.0,4.8,1.8,3.0,36.8,63.2
2025-26,IST,CHA,Charlotte Hornets,49.1,6.5,3.0,3.5,46.2,53.8
2025-26,IST,CHI,Chicago Bulls,47.4,7.3,0.8,6.5,10.3,89.7
2025-26,IST,CLE,Cleveland Cavaliers,47.9,5.3,1.8,3.5,33.3,66.7
2025-26,IST,DAL,Dallas Mavericks,49.0,5.5,0.8,4.8,13.6,86.4
2025-26,IST,DEN,Denver Nuggets,47.6,8.0,2.8,5.3,34.4,65.6
2025-26,IST,DET,Detroit Pistons,47.8,7.3,1.0,6.3,13.8,86.2
2025-26,IST,GSW,Golden State Warriors,47.8,9.3,3.3,6.0,35.1,64.9
2025-26,IST,HOU,Houston Rockets,47.8,6.8,3.5,3.3,51.9,48.1
2025-26,IST,IND,Indiana Pacers,47.0,8.8,2.3,6.5,25.7,74.3
2025-26,IST,LAC,LA Clippers,48.8,5.5,1.8,3.8,31.8,68.2
2025-26,IST,LAL,Los Angeles Lakers,47.4,4.8,1.2,3.6,25.0,75.0
2025-26,IST,MEM,Memphis Grizzlies,49.2,5.5,1.0,4.5,18.2,81.8
2025-26,IST,MIA,Miami Heat,48.0,8.8,0.8,8.0,9.1,90.9
2025-26,IST,MIL,Milwaukee Bucks,49.2,8.5,1.5,7.0,17.6,82.4
2025-26,IST,MIN,Minnesota Timberwolves,47.3,6.3,2.3,4.0,36.0,64.0
2025-26,IST,NOP,New Orleans Pelicans,49.3,5.0,1.3,3.8,25.0,75.0
2025-26,IST,NYK,New York Knicks,47.5,9.1,2.7,6.4,29.7,70.3
2025-26,IST,OKC,Oklahoma City Thunder,47.5,7.5,0.7,6.8,8.9,91.1
2025-26,IST,ORL,Orlando Magic,47.8,6.5,1.7,4.8,25.6,74.4
2025-26,IST,PHI,Philadelphia 76ers,48.0,4.8,2.3,2.5,47.4,52.6
2025-26,IST,PHX,Phoenix Suns,47.8,7.0,1.2,5.8,17.1,82.9
2025-26,IST,POR,Portland Trail Blazers,47.4,6.3,2.0,4.3,32.0,68.0
2025-26,IST,SAC,Sacramento Kings,47.1,4.8,1.8,3.0,36.8,63.2
2025-26,IST,SAS,San Antonio Spurs,48.0,6.6,3.4,3.1,52.2,47.8
2025-26,IST,TOR,Toronto Raptors,47.8,9.0,3.4,5.6,37.8,62.2
2025-26,IST,UTA,Utah Jazz,47.6,8.0,1.3,6.8,15.6,84.4
2025-26,IST,WAS,Washington Wizards,47.6,5.3,1.0,4.3,19.0,81.0
