SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2016-17,Regular+Season,OKC,Oklahoma City Thunder,82,8.5,7.5,1.19,10.1,4.4,6.9,63.0,63.0,13.6,7.9,13.6,3.2,60.1,24.1
2016-17,Regular+Season,WAS,Washington Wizards,82,8.1,7.4,1.23,10.0,4.3,6.9,62.2,62.2,12.7,5.8,12.3,3.0,61.8,37.9
2016-17,Regular+Season,PHX,Phoenix Suns,82,8.0,6.9,1.24,9.9,4.0,6.4,62.9,62.9,18.4,5.2,18.1,3.8,63.7,44.8
2016-17,Regular+Season,LAL,Los Angeles Lakers,82,8.5,7.6,1.11,9.4,4.0,7.1,57.0,57.0,12.3,6.3,12.3,2.5,56.6,0.0
2016-17,Regular+Season,ORL,Orlando Magic,82,7.3,6.7,1.26,9.1,3.9,6.1,64.4,64.4,15.6,4.5,15.5,4.4,63.4,51.7
2016-17,Regular+Season,MIA,Miami Heat,82,7.7,7.2,1.18,9.1,4.0,6.4,62.4,62.4,13.1,7.1,12.8,3.3,59.9,17.2
2016-17,Regular+Season,MIN,Minnesota Timberwolves,82,7.3,6.8,1.24,9.1,4.0,6.1,64.6,64.6,13.0,7.3,13.3,4.5,62.0,48.3
2016-17,Regular+Season,SAS,San Antonio Spurs,82,7.2,6.7,1.26,9.0,3.8,5.9,64.2,64.2,15.2,6.0,15.2,4.1,64.2,55.2
2016-17,Regular+Season,MEM,Memphis Grizzlies,82,7.6,7.2,1.16,8.9,3.8,6.3,60.2,60.2,13.6,6.9,13.3,2.4,59.7,10.3
2016-17,Regular+Season,BKN,Brooklyn Nets,82,7.1,6.3,1.19,8.4,3.4,5.7,60.5,60.5,15.0,7.6,14.5,3.1,60.3,20.7
2016-17,Regular+Season,CLE,Cleveland Cavaliers,82,6.3,5.9,1.32,8.3,3.7,5.2,70.9,70.9,14.7,8.1,14.3,4.4,66.8,86.2
2016-17,Regular+Season,NOP,New Orleans Pelicans,82,6.9,6.3,1.21,8.3,3.4,5.5,61.1,61.1,17.3,6.0,16.5,3.9,61.6,31.0
2016-17,Regular+Season,CHI,Chicago Bulls,82,7.2,6.6,1.14,8.3,3.5,6.0,58.9,58.9,12.0,7.7,11.4,2.5,57.7,3.4
2016-17,Regular+Season,DET,Detroit Pistons,82,6.0,5.6,1.29,7.8,3.2,4.9,65.3,65.3,18.3,4.4,18.1,4.2,65.9,72.4
2016-17,Regular+Season,LAC,LA Clippers,82,5.9,5.5,1.32,7.7,3.1,4.4,70.2,70.2,23.5,7.1,22.5,5.6,68.5,89.7
2016-17,Regular+Season,DAL,Dallas Mavericks,82,5.8,5.7,1.29,7.5,3.0,4.7,65.3,65.3,17.6,4.9,17.6,3.6,66.1,75.9
2016-17,Regular+Season,TOR,Toronto Raptors,82,5.3,4.9,1.22,6.5,2.9,4.5,63.6,63.6,12.5,5.1,12.5,2.8,62.4,34.5
2016-17,Playoffs,GSW,Golden State Warriors,17,11.9,10.8,1.31,15.6,6.9,10.1,68.6,68.6,12.9,5.0,12.9,3.5,66.8,73.3
2016-17,Playoffs,BOS,Boston Celtics,18,8.2,7.8,1.39,11.3,4.9,6.9,70.4,70.4,17.7,1.4,17.7,4.1,71.4,100
2016-17,Playoffs,CLE,Cleveland Cavaliers,18,7.2,6.7,1.26,9.1,3.6,5.3,68.4,68.4,18.6,11.6,17.8,3.9,64.3,46.7
2016-17,Playoffs,SAS,San Antonio Spurs,16,6.0,5.5,1.32,7.9,3.4,4.9,68.4,68.4,15.6,7.3,14.6,5.2,66.7,80.0
2016-17,Playoffs,UTA,Utah Jazz,11,8.5,8.7,1.30,11.1,5.1,7.6,66.7,66.7,14.9,3.2,14.9,7.4,64.9,60.0
2016-17,Playoffs,WAS,Washington Wizards,13,7.0,6.3,1.21,8.5,3.6,5.6,64.4,64.4,15.4,8.8,16.5,5.5,61.5,33.3
2016-17,Playoffs,HOU,Houston Rockets,11,7.5,6.9,1.15,8.6,3.2,5.7,55.6,55.6,25.3,6.0,25.3,7.2,60.2,26.7
2016-17,Playoffs,TOR,Toronto Raptors,10,6.8,6.7,1.28,8.7,3.4,5.7,59.6,59.6,20.6,2.9,20.6,7.4,63.2,53.3
2016-17,Playoffs,MIL,Milwaukee Bucks,6,10.3,10.3,1.21,12.5,5.5,9.2,60.0,60.0,11.3,4.8,9.7,4.8,58.1,40.0
2016-17,Playoffs,ATL,Atlanta Hawks,6,7.2,6.3,1.35,9.7,3.8,6.0,63.9,63.9,16.3,2.3,14.0,2.3,67.4,86.7
2016-17,Playoffs,IND,Indiana Pacers,4,12.3,11.3,1.08,13.3,5.8,10.0,57.5,57.5,12.2,6.1,12.2,0.0,57.1,13.3
2016-17,Playoffs,LAC,LA Clippers,7,5.1,5.2,1.31,6.7,2.9,3.6,80.0,80.0,36.1,5.6,33.3,11.1,69.4,66.7
2016-17,Playoffs,OKC,Oklahoma City Thunder,5,8.0,7.2,1.00,8.0,3.8,6.8,55.9,55.9,5.0,10.0,7.5,2.5,50.0,6.7
2016-17,Playoffs,MEM,Memphis Grizzlies,6,5.5,5.7,1.12,6.2,2.3,4.2,56.0,56.0,18.2,9.1,18.2,3.0,57.6,20.0
2016-17,Playoffs,CHI,Chicago Bulls,6,3.7,3.5,1.36,5.0,2.3,3.2,73.7,73.7,9.1,9.1,9.1,4.5,68.2,93.3
2016-17,Playoffs,POR,Portland Trail Blazers,4,7.5,6.5,0.97,7.3,3.5,6.0,58.3,58.3,3.3,16.7,3.3,0.0,50.0,0.0
2017-18,Pre+Season,GSW,Golden State Warriors,4,14.0,12.1,1.45,20.3,8.8,10.8,81.4,81.4,17.9,7.1,19.6,3.6,75.0,87.1
2017-18,Pre+Season,MEM,Memphis Grizzlies,5,10.0,8.7,1.40,14.0,5.6,7.8,71.8,71.8,22.0,8.0,20.0,8.0,70.0,80.6
2017-18,Pre+Season,LAL,Los Angeles Lakers,6,8.0,7.3,1.35,11.0,4.8,6.5,74.4,74.4,10.2,12.2,8.2,2.0,67.0,74.2
2017-18,Pre+Season,ORL,Orlando Magic,6,8.0,7.4,1.29,10.5,4.7,6.7,70.0,70.0,8.2,10.2,8.2,0.0,65.0,61.3
2017-18,Pre+Season,SAS,San Antonio Spurs,5,7.0,7.0,1.62,12.0,5.2,6.0,86.7,86.7,13.5,10.8,13.5,5.4,78.0,100
2017-18,Pre+Season,DET,Detroit Pistons,5,8.0,7.3,1.48,11.8,4.8,6.8,70.6,70.6,17.5,0.0,17.5,2.5,75.0,90.3
2017-18,Pre+Season,WAS,Washington Wizards,5,10.0,8.6,1.23,11.8,4.6,7.2,63.9,63.9,18.8,6.3,18.8,0.0,65.0,51.6
2017-18,Pre+Season,DEN,Denver Nuggets,5,11.0,9.4,1.06,11.4,4.8,8.8,54.5,54.5,18.5,7.4,18.5,7.4,54.0,16.1
2017-18,Pre+Season,SAC,Sacramento Kings,6,9.0,8.6,1.04,9.3,4.0,7.5,53.3,53.3,7.4,9.3,7.4,0.0,52.0,9.7
2017-18,Pre+Season,PHI,Philadelphia 76ers,5,8.0,7.2,1.26,10.6,4.0,6.6,60.6,60.6,21.4,2.4,21.4,2.4,67.0,58.1
2017-18,Pre+Season,UTA,Utah Jazz,5,8.0,7.6,1.21,10.2,5.0,7.2,69.4,69.4,2.4,11.9,2.4,0.0,62.0,48.4
2017-18,Pre+Season,LAC,LA Clippers,5,8.0,7.4,1.19,10.0,3.6,5.6,64.3,64.3,26.2,9.5,26.2,2.4,62.0,38.7
2017-18,Pre+Season,TOR,Toronto Raptors,5,7.0,6.3,1.34,9.4,3.8,4.6,82.6,82.6,28.6,5.7,25.7,0.0,71.0,70.0
2017-18,Pre+Season,NOP,New Orleans Pelicans,4,9.0,7.8,1.34,11.8,5.0,7.5,66.7,66.7,11.4,2.9,11.4,0.0,69.0,70.0
2017-18,Pre+Season,DAL,Dallas Mavericks,5,6.0,5.4,1.59,9.2,3.4,4.2,81.0,81.0,31.0,0.0,31.0,3.4,86.0,96.8
2017-18,Pre+Season,CLE,Cleveland Cavaliers,5,8.0,7.2,1.12,9.2,4.2,7.0,60.0,60.0,12.2,7.3,12.2,4.9,56.0,32.3
2017-18,Pre+Season,MIA,Miami Heat,6,7.0,6.1,1.09,7.7,3.0,5.3,56.3,56.3,19.0,9.5,19.0,4.8,55.0,19.4
2017-18,Pre+Season,MIL,Milwaukee Bucks,4,10.0,9.5,1.10,11.3,5.0,8.5,58.8,58.8,9.8,9.8,9.8,2.4,56.0,22.6
2017-18,Pre+Season,CHI,Chicago Bulls,6,6.0,5.2,1.26,7.3,2.7,4.3,61.5,61.5,25.7,5.7,25.7,5.7,63.0,54.8
2017-18,Pre+Season,BKN,Brooklyn Nets,4,9.0,7.6,1.19,10.8,4.3,6.5,65.4,65.4,19.4,8.3,13.9,0.0,64.0,41.9
2017-18,Pre+Season,HOU,Houston Rockets,5,8.0,7.0,1.10,8.4,2.8,4.2,66.7,66.7,26.3,23.7,26.3,5.3,55.0,25.8
2017-18,Pre+Season,IND,Indiana Pacers,4,8.0,6.9,1.37,10.3,4.5,6.5,69.2,69.2,13.3,3.3,13.3,3.3,70.0,77.4
2017-18,Pre+Season,ATL,Atlanta Hawks,5,8.0,6.9,1.05,8.2,2.8,5.6,50.0,50.0,30.8,10.3,30.8,12.8,51.0,12.9
2017-18,Pre+Season,MIN,Minnesota Timberwolves,3,10.0,8.3,1.31,12.7,4.0,6.3,63.2,63.2,31.0,6.9,31.0,3.4,69.0,64.5
2017-18,Pre+Season,PHX,Phoenix Suns,4,6.0,6.0,1.42,9.3,3.0,4.0,75.0,75.0,38.5,3.8,38.5,3.8,81.0,83.9
2017-18,Pre+Season,BOS,Boston Celtics,4,8.0,6.7,1.20,9.0,4.3,6.5,65.4,65.4,6.7,10.0,3.3,3.3,60.0,45.2
2017-18,Pre+Season,CHA,Charlotte Hornets,4,6.0,5.1,1.52,8.8,3.8,4.8,78.9,78.9,13.0,4.3,13.0,0.0,78.0,93.5
2017-18,Pre+Season,POR,Portland Trail Blazers,4,8.0,7.6,1.03,8.5,3.8,7.3,51.7,51.7,9.1,3.0,9.1,0.0,55.0,6.5
2017-18,Pre+Season,NYK,New York Knicks,5,5.0,4.8,1.11,6.0,2.4,4.2,57.1,57.1,18.5,3.7,18.5,0.0,63.0,29.0
2017-18,Pre+Season,OKC,Oklahoma City Thunder,4,4.0,3.9,1.00,4.3,2.0,3.5,57.1,57.1,11.8,11.8,11.8,5.9,53.0,3.2
2017-18,Pre+Season,Melbourne United,Melbourne United,1,12.0,11.2,1.17,14.0,5.0,7.0,71.4,71.4,16.7,25.0,16.7,0.0,58.0,35.5
2017-18,Pre+Season,Brisbane Bullets,Brisbane Bullets,1,13.0,10.7,0.85,11.0,5.0,11.0,45.5,45.5,7.7,7.7,7.7,0.0,46.0,0.0
2017-18,Pre+Season,Shanghai Sharks,Shanghai Sharks,1,7.0,6.5,1.43,10.0,3.0,5.0,60.0,60.0,42.9,0.0,42.9,14.3,71.0,0.0
2017-18,Pre+Season,SAC,Sacramento Kings,1,5.0,4.5,1.40,7.0,1.0,2.0,50.0,50.0,60.0,0.0,60.0,0.0,80.0,0.0
2017-18,Pre+Season,Haifa Maccabi Haifa,Haifa Maccabi Haifa,2,3.0,2.6,0.67,2.0,1.0,3.0,33.3,33.3,0.0,0.0,0.0,0.0,33.0,0.0
2017-18,Pre+Season,Guangzhou Long-Lions,Guangzhou Long-Lions,1,2.0,1.8,1.50,3.0,1.0,1.0,100,100,50.0,0.0,50.0,0.0,100,0.0
2017-18,Regular+Season,GSW,Golden State Warriors,82,13.4,12.3,1.34,17.9,7.8,11.3,69.4,69.4,12.8,6.5,12.0,3.5,67.3,93.1
2017-18,Regular+Season,PHI,Philadelphia 76ers,82,10.2,9.1,1.31,13.3,5.7,8.5,67.4,67.4,14.0,6.4,13.4,4.2,66.0,82.8
2017-18,Regular+Season,WAS,Washington Wizards,82,9.7,8.9,1.22,11.8,5.0,7.9,62.9,62.9,14.1,7.5,13.7,3.6,61.1,27.6
2017-18,Regular+Season,DEN,Denver Nuggets,82,9.0,8.2,1.27,11.4,4.9,7.3,67.1,67.1,13.7,9.0,13.6,4.3,63.5,55.2
2017-18,Regular+Season,UTA,Utah Jazz,82,8.9,8.4,1.27,11.3,4.8,7.2,66.2,66.2,16.5,7.3,16.0,4.8,64.1,62.1
2017-18,Regular+Season,NOP,New Orleans Pelicans,82,8.4,7.5,1.33,11.1,4.8,7.0,68.3,68.3,14.0,5.5,14.2,3.5,66.7,89.7
2017-18,Regular+Season,CLE,Cleveland Cavaliers,82,8.0,7.4,1.38,11.1,4.5,6.5,69.8,69.8,19.0,4.0,17.5,3.7,70.2,100
2017-18,Regular+Season,LAC,LA Clippers,82,8.0,7.3,1.33,10.7,4.7,6.6,70.4,70.4,14.1,6.5,13.3,3.0,67.7,86.2
2017-18,Regular+Season,MIL,Milwaukee Bucks,82,8.8,8.3,1.20,10.6,4.4,7.2,61.5,61.5,15.5,6.5,14.5,3.2,61.1,17.2
2017-18,Regular+Season,NYK,New York Knicks,82,8.1,7.3,1.29,10.4,4.4,6.9,63.7,63.7,14.2,3.9,14.1,3.9,64.1,65.5
2017-18,Regular+Season,MIN,Minnesota Timberwolves,82,7.9,7.3,1.31,10.3,4.4,6.6,65.8,65.8,15.0,5.6,14.5,4.5,65.4,72.4
2017-18,Regular+Season,ORL,Orlando Magic,82,8.1,7.5,1.26,10.2,4.3,6.9,63.1,63.1,14.0,4.5,13.7,3.5,63.4,44.8
2017-18,Regular+Season,PHX,Phoenix Suns,82,7.6,6.8,1.31,9.9,4.0,6.1,66.0,66.0,20.1,4.2,19.9,5.1,66.8,75.9
2017-18,Regular+Season,TOR,Toronto Raptors,82,7.4,6.8,1.29,9.6,4.2,6.2,67.5,67.5,12.7,7.4,12.2,3.6,64.6,69.0
2017-18,Regular+Season,LAL,Los Angeles Lakers,82,7.5,6.6,1.27,9.6,4.1,6.3,66.0,66.0,14.7,6.0,13.9,4.2,64.8,58.6
2017-18,Regular+Season,POR,Portland Trail Blazers,82,8.0,7.4,1.19,9.5,4.1,6.6,61.7,61.7,13.8,7.6,14.0,4.0,59.6,10.3
2017-18,Regular+Season,MIA,Miami Heat,82,7.4,6.9,1.26,9.3,3.9,6.0,65.3,65.3,14.9,7.6,14.3,3.6,63.5,48.3
2017-18,Regular+Season,SAC,Sacramento Kings,82,7.7,7.3,1.20,9.3,4.2,6.7,62.1,62.1,10.4,6.0,10.4,3.5,60.5,13.8
2017-18,Regular+Season,DAL,Dallas Mavericks,82,6.6,6.3,1.36,9.0,3.7,5.3,69.7,69.7,18.7,5.9,17.9,4.4,69.3,96.6
2017-18,Regular+Season,ATL,Atlanta Hawks,82,7.2,6.6,1.25,8.9,3.9,6.0,65.8,65.8,13.1,7.8,12.4,3.9,62.9,31.0
2017-18,Regular+Season,CHA,Charlotte Hornets,82,6.8,6.2,1.31,8.9,3.7,5.5,67.3,67.3,19.5,5.5,19.1,5.4,66.2,79.3
2017-18,Regular+Season,DET,Detroit Pistons,82,7.0,6.5,1.25,8.8,3.7,5.9,62.7,62.7,14.2,4.2,14.1,2.6,63.5,34.5
2017-18,Regular+Season,MEM,Memphis Grizzlies,82,7.3,6.8,1.17,8.5,3.6,6.0,59.3,59.3,13.9,7.1,13.4,4.4,58.5,3.4
2017-18,Regular+Season,BKN,Brooklyn Nets,82,7.2,6.5,1.18,8.5,3.5,5.8,61.3,61.3,15.5,7.7,14.6,3.9,60.5,6.9
2017-18,Regular+Season,SAS,San Antonio Spurs,82,6.7,6.3,1.25,8.4,3.6,5.6,64.6,64.6,14.9,5.6,14.0,3.8,63.8,41.4
2017-18,Regular+Season,CHI,Chicago Bulls,82,6.5,5.9,1.25,8.1,3.3,5.2,62.8,62.8,17.2,6.0,17.0,4.5,62.8,37.9
2017-18,Regular+Season,BOS,Boston Celtics,82,6.5,6.0,1.22,7.9,3.3,5.6,59.9,59.9,14.3,3.6,14.5,4.2,61.1,24.1
2017-18,Regular+Season,OKC,Oklahoma City Thunder,82,6.2,5.5,1.26,7.8,3.4,5.1,65.9,65.9,14.8,5.9,14.2,3.6,64.3,51.7
2017-18,Regular+Season,IND,Indiana Pacers,82,6.5,6.0,1.16,7.5,3.1,5.2,59.0,59.0,15.5,6.6,14.9,2.6,59.1,0.0
2017-18,Regular+Season,HOU,Houston Rockets,82,5.8,5.4,1.21,7.0,3.0,4.7,64.6,64.6,15.1,7.9,14.6,4.0,62.1,20.7
2017-18,Playoffs,GSW,Golden State Warriors,21,12.5,11.7,1.27,16.0,7.2,10.6,68.0,68.0,9.9,7.2,9.5,1.9,64.6,53.3
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,6.4,6.1,1.39,8.8,3.7,5.1,71.7,71.7,16.4,7.9,15.0,5.0,69.3,86.7
2017-18,Playoffs,BOS,Boston Celtics,19,5.7,5.4,1.28,7.3,2.8,4.5,62.8,62.8,23.1,2.8,20.4,5.6,66.7,60.0
2017-18,Playoffs,HOU,Houston Rockets,17,5.7,5.4,1.40,8.0,3.6,4.9,73.5,73.5,10.3,5.2,10.3,2.1,70.1,93.3
2017-18,Playoffs,TOR,Toronto Raptors,10,9.5,9.0,1.27,12.1,4.7,7.1,66.2,66.2,21.1,6.3,21.1,2.1,67.4,46.7
2017-18,Playoffs,NOP,New Orleans Pelicans,9,8.9,8.0,1.50,13.3,5.8,7.8,74.3,74.3,15.0,2.5,13.8,5.0,73.8,100
2017-18,Playoffs,PHI,Philadelphia 76ers,10,9.1,8.0,1.11,10.1,4.6,8.2,56.1,56.1,11.0,3.3,9.9,4.4,54.9,20.0
2017-18,Playoffs,UTA,Utah Jazz,11,6.1,5.6,1.06,6.5,2.7,4.4,62.5,62.5,14.9,14.9,14.9,1.5,58.2,13.3
2017-18,Playoffs,WAS,Washington Wizards,6,8.8,8.2,1.28,11.3,5.2,8.2,63.3,63.3,9.4,1.9,9.4,3.8,62.3,66.7
2017-18,Playoffs,IND,Indiana Pacers,7,6.9,6.8,1.21,8.3,3.6,5.4,65.8,65.8,12.5,8.3,12.5,0.0,64.6,33.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,5.0,5.0,1.37,6.9,3.1,4.1,75.9,75.9,8.6,11.4,5.7,2.9,68.6,80.0
2017-18,Playoffs,MIA,Miami Heat,5,8.2,7.4,1.12,9.2,4.0,6.4,62.5,62.5,17.1,9.8,19.5,7.3,56.1,26.7
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,7.8,7.5,1.00,7.8,3.2,7.2,44.4,44.4,10.3,0.0,10.3,2.6,48.7,6.7
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,3.8,3.5,1.30,5.0,2.2,3.2,68.4,68.4,13.0,4.3,13.0,0.0,69.6,73.3
2017-18,Playoffs,SAS,San Antonio Spurs,5,4.0,3.9,1.25,5.0,2.2,3.4,64.7,64.7,10.0,10.0,10.0,5.0,60.0,40.0
2017-18,Playoffs,POR,Portland Trail Blazers,4,8.0,7.1,0.72,5.8,2.5,6.8,37.0,37.0,6.3,9.4,6.3,0.0,37.5,0.0
2018-19,Pre+Season,LAL,Los Angeles Lakers,6,12.3,10.2,1.08,13.3,6.0,9.8,61.0,61.0,8.1,12.2,5.4,0.0,55.4,25.0
2018-19,Pre+Season,DEN,Denver Nuggets,5,10.8,9.4,1.24,13.4,5.0,7.8,69.2,69.2,22.2,13.0,22.2,7.0,63.0,56.3
2018-19,Pre+Season,GSW,Golden State Warriors,5,9.4,7.9,1.32,12.4,6.0,8.4,69.0,69.0,10.6,4.3,10.6,4.0,66.0,75.0
2018-19,Pre+Season,DAL,Dallas Mavericks,4,11.8,10.3,1.30,15.3,6.0,8.8,65.7,65.7,27.7,4.3,27.7,6.0,70.2,71.9
2018-19,Pre+Season,UTA,Utah Jazz,4,11.0,9.4,1.29,14.3,6.0,9.5,68.4,68.4,13.6,6.8,13.6,7.0,65.9,68.8
2018-19,Pre+Season,SAC,Sacramento Kings,5,10.6,9.0,1.07,11.4,4.0,8.2,53.7,53.7,20.8,7.5,20.8,6.0,56.6,18.8
2018-19,Pre+Season,WAS,Washington Wizards,5,8.0,6.8,1.40,11.2,5.0,6.2,77.4,77.4,20.0,12.5,20.0,10.0,70.0,87.5
2018-19,Pre+Season,POR,Portland Trail Blazers,5,9.2,8.3,1.20,11.0,5.0,7.4,62.2,62.2,15.2,6.5,13.0,4.0,60.9,46.9
2018-19,Pre+Season,MIA,Miami Heat,6,9.2,7.5,0.94,8.7,4.0,7.2,55.8,55.8,10.9,10.9,7.3,0.0,50.9,9.4
2018-19,Pre+Season,CHA,Charlotte Hornets,5,8.6,7.5,1.19,10.2,4.0,7.0,60.0,60.0,18.6,4.7,16.3,5.0,60.5,43.8
2018-19,Pre+Season,PHI,Philadelphia 76ers,4,8.8,7.4,1.43,12.5,6.0,7.8,71.0,71.0,14.3,0.0,14.3,3.0,71.4,90.6
2018-19,Pre+Season,MEM,Memphis Grizzlies,5,7.0,6.2,1.34,9.4,4.0,5.8,65.5,65.5,20.0,8.6,17.1,11.0,62.9,84.4
2018-19,Pre+Season,ATL,Atlanta Hawks,4,8.0,6.8,1.44,11.5,5.0,6.5,73.1,73.1,18.8,3.1,15.6,3.0,71.9,93.8
2018-19,Pre+Season,LAC,LA Clippers,4,9.0,7.7,1.28,11.5,5.0,7.3,65.5,65.5,19.4,8.3,19.4,8.0,63.9,65.6
2018-19,Pre+Season,PHX,Phoenix Suns,5,7.0,6.4,1.23,8.6,4.0,5.4,70.4,70.4,11.4,14.3,11.4,3.0,62.9,53.1
2018-19,Pre+Season,MIN,Minnesota Timberwolves,4,7.5,6.2,1.20,9.0,3.0,5.8,56.5,56.5,20.0,6.7,20.0,3.0,60.0,50.0
2018-19,Pre+Season,MIL,Milwaukee Bucks,3,10.3,8.4,1.16,12.0,5.0,8.7,61.5,61.5,9.7,6.5,9.7,0.0,61.3,34.4
2018-19,Pre+Season,BKN,Brooklyn Nets,4,8.0,6.8,1.13,9.0,3.0,5.8,56.5,56.5,21.9,9.4,21.9,3.0,59.4,31.3
2018-19,Pre+Season,NYK,New York Knicks,5,4.6,3.8,1.48,6.8,3.0,3.4,82.4,82.4,21.7,8.7,21.7,4.0,78.3,96.9
