SEASON,SEASON_TYPE,TEAM_ABB,GP,POSS,POSS_PCT,PPP,PTS,FGM,FGA,FG_PCT,EFG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,PERCENTILE
2022-23,playoffs,-,5.0,4.3,0.83,4.2,1.3,3.7,36.4,40.9,10.0,16.7,10.0,0.0,36.7,20.0,0
2022-23,playoffs,-,4.2,4.0,0.95,4.0,1.6,3.4,47.1,55.9,4.8,19.0,4.8,5.0,38.1,60.0,0
2022-23,playoffs,-,3.8,3.7,0.90,3.4,1.2,2.6,46.2,57.7,5.3,26.3,5.3,0.0,36.8,46.7,0
2022-23,playoffs,-,1.8,1.7,0.55,1.0,0.4,1.3,28.6,32.1,5.0,25.0,5.0,0.0,25.0,0.0,0
2023-24,pre-season,-,17.8,15.3,1.01,18.0,6.8,15.0,45.3,55.3,4.5,11.2,3.4,0.0,42.7,90.0,0
2023-24,pre-season,-,10.8,9.3,0.78,8.0,2.8,9.0,31.8,36.4,11.1,9.3,9.3,4.0,33.3,26.7,0
2023-24,pre-season,-,11.0,9.4,0.93,10.0,3.5,9.0,37.8,43.2,13.6,6.8,11.4,5.0,40.9,73.3,0
2023-24,pre-season,-,8.2,7.0,0.80,6.0,2.2,6.0,33.3,38.5,12.2,10.2,12.2,2.0,34.7,33.3,0
2023-24,pre-season,-,7.4,6.3,0.97,7.0,2.4,6.0,42.9,57.1,8.1,16.2,8.1,0.0,40.5,83.3,0
2023-24,pre-season,-,8.4,7.6,0.83,7.0,2.4,7.0,35.3,45.6,9.5,14.3,9.5,5.0,33.3,44.8,0
2023-24,pre-season,-,6.2,5.5,1.06,7.0,2.4,5.0,44.4,55.6,6.5,6.5,6.5,0.0,45.2,93.3,0
2023-24,pre-season,-,7.4,6.3,0.89,7.0,2.4,6.0,38.7,48.4,10.8,8.1,8.1,3.0,37.8,66.7,0
2023-24,pre-season,-,8.3,6.9,0.97,8.0,2.8,6.0,45.8,54.2,15.2,18.2,15.2,6.0,42.4,80.0,0
2023-24,pre-season,-,9.4,7.8,0.68,6.0,2.2,6.0,35.5,41.9,10.6,23.4,10.6,0.0,31.9,13.3,0
2023-24,pre-season,-,7.3,6.4,1.07,8.0,3.3,6.0,52.0,60.0,3.4,13.8,3.4,3.0,44.8,96.7,0
2023-24,pre-season,-,7.6,6.5,0.76,6.0,2.4,6.0,38.7,43.5,5.3,18.4,5.3,5.0,31.6,23.3,0
2023-24,pre-season,-,6.6,5.5,0.85,6.0,1.8,5.0,36.0,44.0,9.1,15.2,3.0,0.0,36.4,53.3,0
2023-24,pre-season,-,7.0,5.8,0.96,7.0,2.8,6.0,42.3,48.1,3.6,3.6,0.0,0.0,42.9,76.7,0
2023-24,pre-season,-,6.2,5.2,0.87,5.0,1.4,5.0,30.4,37.0,19.4,6.5,12.9,0.0,38.7,63.3,0
2023-24,pre-season,-,6.4,5.4,0.84,5.0,2.2,5.0,45.8,50.0,9.4,21.9,9.4,6.0,37.5,50.0,0
2023-24,pre-season,-,5.3,4.6,1.24,6.0,2.3,4.0,52.9,64.7,14.3,9.5,14.3,5.0,52.4,100,0
2023-24,pre-season,-,5.8,5.0,0.86,5.0,1.8,5.0,37.5,45.8,6.9,13.8,6.9,3.0,34.5,60.0,0
2023-24,pre-season,-,7.5,6.5,0.83,6.0,2.0,5.0,38.1,45.2,13.3,20.0,13.3,3.0,36.7,44.8,0
2023-24,pre-season,-,6.8,5.8,0.85,6.0,2.0,5.0,40.0,52.5,7.4,22.2,7.4,4.0,33.3,56.7,0
2023-24,pre-season,-,7.8,7.0,0.74,6.0,2.0,6.0,30.8,40.4,3.2,12.9,3.2,0.0,29.0,20.0,0
2023-24,pre-season,-,8.5,7.6,0.68,6.0,1.8,7.0,24.1,32.8,5.9,8.8,5.9,0.0,26.5,10.0,0
2023-24,pre-season,-,5.5,4.7,1.00,6.0,2.0,4.0,44.4,47.2,18.2,9.1,18.2,9.0,45.5,86.7,0
2023-24,pre-season,-,5.8,4.8,0.91,5.0,2.0,4.0,47.1,55.9,4.3,17.4,8.7,0.0,39.1,70.0,0
2023-24,pre-season,-,5.6,4.8,0.71,4.0,1.2,4.0,31.6,39.5,10.7,21.4,10.7,0.0,32.1,16.7,0
2023-24,pre-season,-,6.2,5.4,0.55,3.0,1.0,5.0,20.0,26.0,6.5,12.9,6.5,0.0,22.6,6.7,0
2023-24,pre-season,-,4.8,4.2,0.79,4.0,1.8,4.0,46.7,50.0,0.0,21.1,0.0,0.0,36.8,30.0,0
2023-24,pre-season,-,3.8,3.1,0.80,3.0,0.8,3.0,27.3,31.8,20.0,13.3,20.0,7.0,33.3,36.7,0
2023-24,pre-season,-,5.6,4.7,0.43,2.0,1.0,4.0,22.7,27.3,0.0,21.4,0.0,0.0,17.9,3.3,0
2023-24,pre-season,-,3.7,3.2,0.82,3.0,1.3,4.0,36.4,40.9,0.0,0.0,0.0,0.0,36.4,40.0,0
2023-24,pre-season,-,4.5,3.9,0.39,2.0,0.5,4.0,12.5,12.5,11.1,0.0,11.1,0.0,22.2,0.0,0
2023-24,pre-season,-,5.0,4.1,1.20,6.0,2.0,5.0,40.0,60.0,0.0,0.0,0.0,0.0,40.0,0.0,0
2023-24,pre-season,-,4.0,3.7,0.38,2.0,0.5,3.0,16.7,25.0,0.0,25.0,0.0,0.0,12.5,0.0,0
2023-24,pre-season,-,3.0,2.5,0.00,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023-24,regular-season,-,11.4,10.2,1.00,11.4,4.3,10.1,42.2,52.4,4.3,7.7,3.7,0.4,40.9,86.2,0
2023-24,regular-season,-,7.0,6.4,0.97,6.8,2.6,6.1,43.4,50.8,4.9,8.1,4.2,0.5,42.2,75.9,0
2023-24,regular-season,-,6.9,6.2,0.97,6.7,2.4,5.6,43.3,50.1,10.7,10.1,9.8,2.1,43.8,82.8,0
2023-24,regular-season,-,7.1,6.5,0.92,6.6,2.4,6.0,39.5,47.0,7.8,8.7,7.5,1.2,39.9,31.0,0
2023-24,regular-season,-,6.9,6.3,0.93,6.4,2.3,5.7,40.3,49.5,7.8,11.7,7.1,2.1,39.0,48.3,0
2023-24,regular-season,-,6.5,5.9,0.91,5.9,2.2,5.4,40.0,46.4,9.5,10.1,9.0,2.4,39.8,27.6,0
2023-24,regular-season,-,6.6,5.8,0.88,5.8,2.3,5.5,40.8,46.2,7.2,10.0,6.9,1.1,40.0,17.2,0
2023-24,regular-season,-,6.3,5.7,0.93,5.8,2.1,5.1,42.1,48.3,9.1,12.0,8.5,2.0,40.7,44.8,0
2023-24,regular-season,-,5.6,4.9,1.02,5.7,2.0,4.7,43.1,53.2,7.6,10.7,7.2,2.0,41.5,96.6,0
2023-24,regular-season,-,6.5,5.6,0.88,5.7,1.9,5.3,36.2,43.1,10.5,9.9,8.8,1.9,38.1,20.7,0
2023-24,regular-season,-,5.2,4.7,1.02,5.3,1.9,4.3,44.9,53.5,8.8,11.9,7.9,3.0,42.6,93.1,0
2023-24,regular-season,-,5.0,4.6,1.04,5.3,1.8,4.2,42.8,52.1,9.5,9.3,9.0,2.2,42.8,100,0
2023-24,regular-season,-,5.4,5.0,0.96,5.2,1.8,4.6,40.4,51.7,4.3,11.3,4.3,0.5,38.1,62.1,0
2023-24,regular-season,-,5.3,4.7,0.96,5.1,1.9,4.4,43.5,48.9,9.4,9.0,9.2,1.4,43.9,72.4,0
2023-24,regular-season,-,5.9,5.2,0.84,4.9,1.9,4.9,38.5,44.4,7.5,12.0,6.6,2.5,36.9,3.4,0
2023-24,regular-season,-,4.6,4.1,1.01,4.7,1.7,3.9,44.4,53.0,8.1,8.7,8.1,1.3,44.4,89.7,0
2023-24,regular-season,-,5.1,4.5,0.90,4.6,1.6,4.1,39.6,47.5,9.0,12.4,8.8,1.2,39.4,24.1,0
2023-24,regular-season,-,5.5,4.9,0.84,4.6,1.8,4.6,38.1,42.8,7.8,8.9,7.6,1.6,38.3,6.9,0
2023-24,regular-season,-,5.5,5.0,0.82,4.5,1.6,4.4,35.4,42.1,9.3,11.7,8.4,0.9,35.8,0.0,0
2023-24,regular-season,-,4.4,4.1,0.97,4.3,1.5,3.6,42.5,51.7,8.1,10.6,7.5,1.7,40.8,79.3,0
2023-24,regular-season,-,4.5,3.9,0.96,4.3,1.8,3.9,45.9,51.9,5.3,9.7,5.3,1.9,43.2,69.0,0
2023-24,regular-season,-,4.5,4.1,0.94,4.2,1.5,3.5,41.9,50.7,8.8,12.3,7.7,0.8,40.8,55.2,0
2023-24,regular-season,-,4.5,4.1,0.93,4.2,1.6,3.6,45.4,51.0,7.7,13.1,6.3,0.8,42.9,51.7,0
2023-24,regular-season,-,4.8,4.3,0.86,4.1,1.5,3.7,40.3,46.0,10.2,15.2,8.9,2.3,38.1,13.8,0
2023-24,regular-season,-,4.1,3.8,0.93,3.8,1.5,3.3,44.6,52.6,6.0,15.0,5.1,0.9,40.4,37.9,0
2023-24,regular-season,-,3.9,3.5,0.93,3.6,1.3,3.3,40.5,47.3,9.5,9.2,8.5,2.2,40.8,34.5,0
2023-24,regular-season,-,3.6,3.3,0.95,3.4,1.3,3.0,44.9,50.8,7.1,11.2,6.1,1.4,43.1,58.6,0
2023-24,regular-season,-,3.4,3.2,0.96,3.3,1.2,2.9,41.8,48.5,8.5,8.9,8.2,1.4,41.8,65.5,0
2023-24,regular-season,-,3.6,3.3,0.84,3.1,1.1,3.1,35.5,44.2,6.1,10.2,5.4,1.7,34.4,10.3,0
2023-24,regular-season,-,2.6,2.4,0.93,2.5,0.9,2.2,41.9,47.5,10.6,10.6,10.1,3.7,41.0,41.4,0
2023-24,playoffs,-,9.2,8.5,0.97,8.9,3.3,8.1,41.0,48.1,10.0,6.7,10.0,4.2,41.7,80.0,0
2023-24,playoffs,-,8.4,8.2,0.97,8.2,3.0,7.0,42.9,49.4,9.9,9.9,8.9,3.0,42.6,86.7,0
2023-24,playoffs,-,4.2,3.9,1.01,4.2,1.6,3.6,45.9,54.1,7.0,8.5,4.2,1.4,45.1,93.3,0
2023-24,playoffs,-,6.3,6.2,0.88,5.6,2.1,5.3,39.7,46.8,5.3,11.8,5.3,0.0,38.2,40.0,0
2023-24,playoffs,-,3.1,3.0,0.94,2.9,0.9,2.4,36.8,44.7,16.0,8.0,16.0,0.0,44.0,60.0,0
2023-24,playoffs,-,2.7,2.6,0.90,2.4,0.9,2.4,37.0,46.7,3.9,5.9,3.9,0.0,37.3,46.7,0
2023-24,playoffs,-,2.4,2.3,0.85,2.0,0.7,2.0,37.2,44.2,5.8,11.5,5.8,0.0,36.5,33.3,0
2023-24,playoffs,-,7.2,6.8,0.95,6.8,2.2,5.8,37.1,42.9,11.6,7.0,9.3,0.0,41.9,73.3,0
2023-24,playoffs,-,5.7,5.4,1.09,6.2,2.3,5.0,46.7,58.3,8.8,5.9,8.8,2.9,44.1,100,0
2023-24,playoffs,-,8.8,9.1,0.70,6.2,2.2,7.6,28.9,36.8,4.5,11.4,4.5,2.3,27.3,13.3,0
2023-24,playoffs,-,6.3,5.7,0.72,4.5,1.8,5.5,31.8,40.9,0.0,12.0,0.0,0.0,28.0,20.0,0
2023-24,playoffs,-,3.4,3.3,0.94,3.2,1.4,3.2,43.8,50.0,5.9,5.9,5.9,5.9,41.2,66.7,0
2023-24,playoffs,-,2.7,2.6,0.94,2.5,1.0,2.3,42.9,53.6,0.0,12.5,0.0,0.0,37.5,53.3,0
2023-24,playoffs,-,2.4,2.2,0.82,2.0,0.7,2.0,35.7,42.9,5.9,11.8,5.9,0.0,35.3,26.7,0
2023-24,playoffs,-,2.4,2.3,0.58,1.4,0.5,1.8,27.8,33.3,4.2,20.8,4.2,0.0,25.0,0.0,0
2023-24,playoffs,-,3.5,3.4,0.64,2.3,0.8,2.8,27.3,31.8,14.3,7.1,7.1,0.0,35.7,6.7,0
2024-25,regular-season,-,8.6,7.7,0.96,8.3,3.1,7.2,42.4,49.2,8.3,9.0,7.5,1.3,42.5,55.2,0
2024-25,regular-season,-,8.8,8.1,0.89,7.9,2.8,6.9,40.5,47.9,8.8,14.8,8.1,1.7,38.7,27.6,0
2024-25,regular-season,-,7.7,6.8,0.99,7.7,2.8,6.4,44.0,51.7,10.1,9.0,9.5,2.4,44.1,82.8,0
2024-25,regular-season,-,7.1,6.2,1.00,7.1,2.4,5.4,43.7,53.6,10.9,15.3,9.8,3.1,41.4,86.2,0
2024-25,regular-season,-,6.3,5.8,1.06,6.7,2.3,5.3,42.7,53.1,10.0,8.3,9.0,2.5,43.3,100,0
2024-25,regular-season,-,7.1,6.2,0.95,6.7,2.4,6.1,40.0,47.5,8.5,7.1,7.9,1.4,41.1,51.7,0
2024-25,regular-season,-,6.0,5.5,1.03,6.2,2.2,5.1,43.7,53.7,6.1,9.2,5.5,1.0,42.4,96.6,0
2024-25,regular-season,-,6.6,5.8,0.87,5.8,2.0,5.6,36.0,44.5,8.1,9.8,7.6,2.2,36.3,13.8,0
2024-25,regular-season,-,6.3,5.4,0.92,5.7,2.0,5.0,40.3,47.8,9.6,12.5,8.8,2.7,39.2,41.4,0
2024-25,regular-season,-,6.4,5.6,0.87,5.5,2.0,5.3,36.9,43.8,9.4,8.8,8.4,1.3,38.3,10.3,0
2024-25,regular-season,-,6.6,5.7,0.83,5.5,2.0,5.4,36.5,43.7,8.5,11.1,8.1,1.3,36.1,6.9,0
2024-25,regular-season,-,5.4,4.9,0.99,5.4,2.0,4.5,45.4,53.3,7.7,11.3,7.2,1.8,43.2,79.3,0
2024-25,regular-season,-,5.8,5.2,0.89,5.2,1.8,4.8,38.2,47.4,7.9,12.1,6.7,1.7,36.8,24.1,0
2024-25,regular-season,-,5.4,4.7,0.96,5.2,1.7,4.1,41.8,49.1,13.8,12.6,12.9,2.5,42.9,62.1,0
2024-25,regular-season,-,5.2,4.6,0.98,5.1,1.8,4.2,42.5,52.0,8.4,11.7,7.0,1.2,41.0,69.0,0
2024-25,regular-season,-,6.3,5.6,0.81,5.1,1.8,5.4,34.2,42.1,5.8,9.3,5.4,0.6,34.0,0.0,0
2024-25,regular-season,-,5.4,4.8,0.91,4.9,1.9,4.3,42.9,47.7,10.2,12.0,10.0,2.5,41.7,34.5,0
2024-25,regular-season,-,5.0,4.5,0.96,4.8,1.6,4.2,39.0,48.0,10.7,8.3,10.0,2.4,40.0,65.5,0
2024-25,regular-season,-,4.7,4.3,0.99,4.7,1.6,3.8,43.7,50.2,11.6,10.0,11.1,1.0,45.2,75.9,0
2024-25,regular-season,-,5.2,4.5,0.90,4.7,1.7,4.4,38.8,46.7,7.3,9.6,7.1,1.9,38.1,31.0,0
2024-25,regular-season,-,4.7,4.2,0.99,4.6,1.8,4.1,44.7,52.1,4.9,8.8,4.9,1.6,42.6,72.4,0
2024-25,regular-season,-,5.0,4.5,0.93,4.6,1.8,4.3,40.8,47.5,6.8,8.3,5.9,2.0,40.1,44.8,0
2024-25,regular-season,-,4.3,3.9,1.01,4.4,1.7,3.6,48.1,55.3,7.6,11.0,7.3,1.7,45.4,93.1,0
2024-25,regular-season,-,4.6,4.2,0.88,4.0,1.5,3.8,38.9,45.2,9.1,10.1,8.0,2.1,38.9,17.2,0
2024-25,regular-season,-,4.3,3.9,0.89,3.8,1.3,3.6,35.2,43.3,9.5,8.3,8.9,1.7,37.2,20.7,0
2024-25,regular-season,-,4.4,4.0,0.83,3.6,1.4,3.7,38.6,44.1,6.4,11.4,6.4,1.9,36.7,3.4,0
2024-25,regular-season,-,3.2,2.9,1.00,3.2,1.1,2.8,40.7,52.9,6.5,8.7,6.1,1.1,40.3,89.7,0
2024-25,regular-season,-,3.5,3.2,0.93,3.2,1.2,2.7,45.4,50.9,8.8,16.3,8.1,2.1,41.7,48.3,0
2024-25,regular-season,-,3.4,3.0,0.91,3.1,1.1,2.6,41.2,48.1,10.8,13.3,9.4,1.8,40.3,37.9,0
2024-25,regular-season,-,2.4,2.0,0.96,2.3,0.9,2.0,42.9,51.8,5.1,9.7,4.6,0.5,40.8,58.6,0
2024-25,playoffs,-,4.3,3.9,0.84,3.6,1.2,3.0,38.6,46.4,12.2,17.3,11.2,1.0,37.8,40.0,0
2024-25,playoffs,-,3.8,3.4,1.06,4.0,1.4,3.1,46.4,53.6,10.3,10.3,10.3,2.9,45.6,73.3,0
2024-25,playoffs,-,5.6,5.0,0.87,4.9,1.9,4.4,41.9,50.8,6.3,17.7,6.3,2.5,36.7,46.7,0
2024-25,playoffs,-,4.2,3.8,0.95,4.0,1.4,3.7,38.2,47.3,9.5,6.3,9.5,3.2,39.7,60.0,0
2024-25,playoffs,-,5.0,4.6,0.82,4.1,1.6,4.3,37.3,45.1,5.0,11.7,3.3,1.7,33.3,33.3,0
2024-25,playoffs,-,3.0,2.7,0.67,2.0,0.8,2.6,31.7,35.8,5.7,10.0,5.7,1.4,31.4,13.3,0
2024-25,playoffs,-,4.1,3.7,0.70,2.9,0.8,3.3,23.3,30.0,13.5,5.4,13.5,0.0,29.7,20.0,0
2024-25,playoffs,-,4.6,4.2,1.09,5.0,2.0,4.0,50.0,57.5,4.3,8.7,4.3,0.0,47.8,86.7,0
2024-25,playoffs,-,6.3,5.4,0.92,5.8,2.3,6.0,37.5,47.9,0.0,4.0,0.0,0.0,36.0,53.3,0
2024-25,playoffs,-,4.4,4.1,0.74,3.3,1.0,3.4,29.2,41.7,9.7,12.9,9.7,0.0,29.0,26.7,0
2024-25,playoffs,-,2.7,2.6,1.16,3.1,1.1,1.9,61.5,69.2,15.8,21.1,15.8,5.3,52.6,93.3,0
2024-25,playoffs,-,1.8,1.7,1.00,1.8,0.6,1.5,43.8,56.3,10.0,20.0,10.0,10.0,35.0,66.7,0
2024-25,playoffs,-,6.0,5.4,0.56,3.3,0.8,3.8,21.7,28.3,11.1,25.0,8.3,0.0,25.0,6.7,0
2024-25,playoffs,-,3.5,3.4,1.07,3.8,1.3,3.0,41.7,58.3,7.1,7.1,7.1,0.0,42.9,80.0,0
2024-25,playoffs,-,1.8,0.0,1.33,2.4,1.0,1.4,71.4,71.4,22.2,11.1,22.2,11.1,66.7,100,0
2024-25,playoffs,-,2.0,2.0,0.30,0.6,0.2,1.8,11.1,16.7,0.0,10.0,0.0,0.0,10.0,0.0,0
2025-26,regular-season,-,10.6,9.6,0.91,9.7,3.1,8.7,36.2,45.7,10.7,9.1,9.4,1.3,38.6,37.9,0
2025-26,regular-season,-,7.8,6.6,1.04,8.2,2.6,6.3,42.3,50.8,13.2,9.1,13.2,2.1,44.9,89.7,0
2025-26,regular-season,-,7.0,6.1,1.03,7.2,2.6,5.7,45.5,53.2,10.3,9.9,7.3,0.9,45.3,79.3,0
2025-26,regular-season,-,7.0,6.3,1.00,7.0,2.7,6.2,44.5,52.4,6.0,8.3,6.0,1.8,43.1,71.4,0
2025-26,regular-season,-,6.4,5.6,1.08,6.9,2.2,5.2,42.0,53.1,12.1,8.0,11.1,1.5,44.7,96.6,0
2025-26,regular-season,-,6.3,5.4,1.03,6.4,2.1,5.0,42.8,53.8,11.0,12.1,10.4,2.7,42.3,82.8,0
2025-26,regular-season,-,7.3,6.4,0.85,6.2,2.0,5.6,35.9,43.1,11.8,13.6,10.9,1.4,37.7,20.7,0
2025-26,regular-season,-,5.9,5.3,0.99,5.8,2.1,4.9,42.1,50.3,10.4,9.3,9.3,2.7,42.1,65.5,0
2025-26,regular-season,-,6.8,5.8,0.82,5.5,1.8,5.4,33.3,40.8,9.3,11.6,7.9,1.4,34.7,10.3,0
2025-26,regular-season,-,4.9,4.3,1.08,5.3,1.6,3.8,43.2,55.9,11.8,13.7,10.5,2.6,42.5,93.1,0
2025-26,regular-season,-,5.9,5.1,1.00,5.9,2.0,4.9,41.3,50.7,9.1,8.5,8.5,1.8,41.5,71.4,0
2025-26,regular-season,-,5.8,5.1,0.96,5.6,1.9,4.8,40.0,47.8,9.8,9.2,8.6,1.8,41.1,48.3,0
2025-26,regular-season,-,5.2,4.5,0.95,5.0,1.9,4.2,45.8,52.7,9.9,10.5,8.6,1.2,43.8,44.8,0
2025-26,regular-season,-,4.2,3.7,1.12,4.7,1.6,3.3,49.1,58.5,12.7,10.4,12.7,2.2,49.3,100,0
2025-26,regular-season,-,5.1,4.4,0.86,4.4,1.5,4.0,36.8,44.0,10.7,12.5,10.7,2.4,36.3,24.1,0
2025-26,regular-season,-,4.5,3.9,1.04,4.7,1.7,3.8,45.0,53.2,10.7,9.9,9.2,3.8,44.3,86.2,0
2025-26,regular-season,-,4.7,4.1,0.91,4.3,1.5,3.5,42.7,49.5,12.9,14.3,11.6,2.0,42.2,41.4,0
2025-26,regular-season,-,4.2,3.7,1.01,4.3,1.6,3.4,47.2,52.8,9.2,10.7,9.2,0.8,45.8,75.9,0
2025-26,regular-season,-,4.9,4.4,0.87,4.3,1.5,4.1,37.8,44.5,8.6,9.3,7.9,2.0,38.4,27.6,0
2025-26,regular-season,-,4.6,3.9,0.79,3.6,1.3,3.6,36.3,43.8,7.6,15.3,7.6,1.4,33.3,6.9,0
2025-26,regular-season,-,3.8,3.2,0.97,3.7,1.3,3.1,41.8,50.0,10.1,11.0,9.2,4.6,40.4,55.2,0
2025-26,regular-season,-,4.6,4.0,0.78,3.6,1.5,3.8,39.1,44.1,3.7,14.2,3.7,0.0,35.8,3.4,0
2025-26,regular-season,-,5.1,4.3,0.67,3.4,1.2,4.1,29.4,33.3,9.6,13.4,9.6,3.2,29.3,0.0,0
2025-26,regular-season,-,3.5,3.2,0.89,3.1,1.1,2.6,43.6,51.9,7.7,17.3,7.7,0.0,40.4,34.5,0
2025-26,regular-season,-,3.5,3.0,0.88,3.0,1.1,2.9,39.5,46.5,6.7,11.5,6.7,1.0,37.5,31.0,0
2025-26,regular-season,-,3.7,3.3,0.84,3.1,1.1,3.0,35.2,39.8,11.2,7.5,9.3,0.9,38.3,17.2,0
2025-26,regular-season,-,3.2,2.8,0.98,3.1,1.1,2.5,46.4,51.4,11.1,14.4,10.0,2.2,44.4,62.1,0
2025-26,regular-season,-,3.2,2.8,0.83,2.7,1.0,2.5,40.8,44.7,10.0,15.0,10.0,1.0,40.0,13.8,0
2025-26,regular-season,-,3.1,2.8,0.98,3.0,1.0,2.4,40.6,50.8,15.5,10.7,10.7,2.4,41.7,58.6,0
2025-26,regular-season,-,1.9,1.6,0.96,1.8,0.6,1.5,42.2,51.1,8.9,10.7,8.9,0.0,41.1,51.7,0
