SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2017-18,Regular+Season,WAS,Washington Wizards,82,43,39,242.1,36.8,7.4,16.0,46.2,3.8,4.7,80.5,19.2,52.2,10.8,29.3,3.6,9.8,2.6,7.1,2.4,6.5
2017-18,Playoffs,BOS,Boston Celtics,19,11,8,242.6,41.3,8.3,19.8,41.6,2.8,3.4,82.8,19.7,47.8,10.6,25.8,4.2,10.1,1.7,4.1,1.7,4.1
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,12,10,242.3,35.3,9.2,18.0,51.1,3.0,3.7,80.5,21.9,62.0,8.9,25.1,2.2,6.3,1.8,5.1,2.0,5.8
2017-18,Playoffs,GSW,Golden State Warriors,21,16,5,241.2,24.9,5.7,12.6,45.3,1.2,1.6,73.5,13.1,52.8,6.9,27.5,1.9,7.5,1.1,4.6,0.9,3.4
2017-18,Playoffs,HOU,Houston Rockets,17,11,6,240.0,49.8,11.4,24.2,47.0,3.0,3.4,87.9,26.9,54.1,12.7,25.5,5.1,10.3,2.2,4.5,1.8,3.5
2017-18,Playoffs,IND,Indiana Pacers,7,3,4,240.0,34.3,8.9,16.4,53.9,1.7,2.3,75.0,19.7,57.5,7.9,22.9,3.4,10.0,2.3,6.7,1.1,3.3
2017-18,Playoffs,MIA,Miami Heat,5,1,4,240.0,41.2,6.6,17.6,37.5,3.4,4.4,77.3,17.0,41.3,11.6,28.2,3.4,8.3,2.8,6.8,2.2,5.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,3,4,243.6,47.3,11.1,20.1,55.3,2.4,2.9,85.0,25.6,54.1,13.0,27.5,4.1,8.8,3.7,7.9,1.4,3.0
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,1,4,240.0,39.6,9.2,20.6,44.7,4.6,5.6,82.1,24.0,60.6,7.8,19.7,4.8,12.1,0.8,2.0,2.8,7.1
2017-18,Playoffs,NOP,New Orleans Pelicans,9,5,4,240.0,44.8,10.3,21.8,47.4,2.4,3.6,68.8,23.6,52.6,9.3,20.8,5.3,11.9,3.4,7.7,1.8,4.0
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,2,4,240.0,41.0,7.2,17.7,40.6,2.2,3.0,72.2,16.8,41.1,11.8,28.9,4.3,10.6,2.8,6.9,1.5,3.7
2017-18,Playoffs,PHI,Philadelphia 76ers,10,5,5,242.5,32.3,8.5,16.0,53.1,2.3,3.0,76.7,20.1,62.2,9.2,28.5,1.9,5.9,1.2,3.7,1.6,5.0
2017-18,Playoffs,POR,Portland Trail Blazers,4,0,4,240.0,33.3,11.3,19.5,57.7,1.8,2.5,70.0,25.3,75.9,4.8,14.3,2.0,6.0,2.0,6.0,1.3,3.8
2017-18,Playoffs,SAS,San Antonio Spurs,5,1,4,240.0,40.4,8.8,17.8,49.4,0.8,1.2,66.7,18.8,46.5,13.8,34.2,2.8,6.9,1.8,4.5,0.6,1.5
2017-18,Playoffs,TOR,Toronto Raptors,10,4,6,242.5,47.8,11.1,22.3,49.8,2.8,3.2,87.5,25.7,53.8,13.4,28.0,4.4,9.2,2.4,5.0,1.6,3.3
2017-18,Playoffs,UTA,Utah Jazz,11,5,6,240.0,47.5,10.2,22.8,44.6,3.7,4.4,85.4,24.8,52.2,10.9,22.9,4.3,9.0,3.3,6.9,2.2,4.6
2017-18,Playoffs,WAS,Washington Wizards,6,2,4,240.0,48.0,8.5,19.7,43.2,2.7,3.3,80.0,20.2,42.0,13.2,27.4,5.5,11.5,1.8,3.8,1.7,3.5
2018-19,Regular+Season,ATL,Atlanta Hawks,82,29,53,242.1,53.3,10.1,21.9,46.0,5.1,6.5,78.2,25.7,48.2,21.8,41.0,5.5,10.4,4.5,8.4,3.2,6.0
2018-19,Regular+Season,BOS,Boston Celtics,82,49,33,241.2,38.4,8.9,17.9,49.6,3.9,4.9,80.1,22.0,57.3,14.5,37.8,3.5,9.1,2.5,6.5,2.3,5.9
2018-19,Regular+Season,BKN,Brooklyn Nets,82,42,40,243.7,53.1,11.8,24.5,48.0,6.8,8.6,79.5,30.9,58.1,19.1,36.0,4.4,8.3,3.8,7.2,4.2,8.0
2018-19,Regular+Season,CHA,Charlotte Hornets,82,39,43,241.8,51.4,11.3,24.1,46.9,6.5,7.8,83.4,29.7,57.8,18.3,35.6,4.8,9.3,3.4,6.7,3.8,7.4
2018-19,Regular+Season,CHI,Chicago Bulls,81,22,59,242.8,52.1,11.4,24.6,46.3,5.9,7.3,80.2,29.1,55.8,19.3,36.9,4.4,8.5,3.6,6.9,3.5,6.7
2018-19,Regular+Season,CLE,Cleveland Cavaliers,82,19,63,240.9,45.4,9.8,21.8,45.1,5.4,6.6,82.0,25.4,56.0,16.0,35.2,3.5,7.8,3.1,6.9,3.2,7.2
2018-19,Regular+Season,DAL,Dallas Mavericks,82,33,49,241.2,46.9,9.6,19.9,48.2,5.2,7.1,74.0,24.9,53.1,18.9,40.2,4.8,10.3,3.2,6.9,3.5,7.4
2018-19,Regular+Season,DEN,Denver Nuggets,82,54,28,240.6,38.6,9.0,19.4,46.3,3.8,4.9,77.9,22.1,57.2,13.5,35.0,3.3,8.6,2.1,5.5,2.4,6.1
2018-19,Regular+Season,DET,Detroit Pistons,82,41,41,242.1,40.6,8.1,17.6,46.2,4.1,5.1,79.1,20.8,51.2,16.5,40.7,3.4,8.4,2.8,6.8,2.5,6.2
2018-19,Regular+Season,GSW,Golden State Warriors,82,57,25,241.5,27.1,6.0,12.1,49.6,3.4,4.2,79.5,15.7,58.1,10.2,37.7,2.4,9.0,1.9,7.2,2.0,7.4
2018-19,Regular+Season,HOU,Houston Rockets,82,53,29,241.8,44.5,9.8,19.9,49.0,5.4,7.0,78.2,25.7,57.7,16.5,37.1,4.6,10.4,3.1,7.1,3.4,7.6
2018-19,Regular+Season,IND,Indiana Pacers,82,48,34,240.3,39.5,7.5,16.5,45.7,4.1,5.4,74.9,19.4,49.2,16.8,42.6,4.5,11.4,2.5,6.2,2.6,6.6
2018-19,Regular+Season,LAC,LA Clippers,82,48,34,241.8,47.0,10.2,21.8,46.6,6.1,7.3,83.2,26.9,57.2,17.2,36.7,4.6,9.7,3.1,6.7,3.5,7.5
2018-19,Regular+Season,LAL,Los Angeles Lakers,82,37,45,241.2,40.8,9.1,19.3,47.3,4.2,6.2,68.7,22.9,56.1,14.1,34.5,4.1,10.0,3.2,7.9,3.0,7.3
2018-19,Regular+Season,MEM,Memphis Grizzlies,82,33,49,242.4,41.0,8.2,18.1,45.1,4.6,5.6,81.1,21.2,51.7,16.4,40.0,3.5,8.4,2.8,6.8,2.7,6.5
2018-19,Regular+Season,MIA,Miami Heat,82,39,43,240.6,49.3,9.1,21.1,43.3,4.0,5.7,70.3,22.5,45.7,20.4,41.4,5.1,10.3,3.7,7.5,2.8,5.6
2018-19,Regular+Season,MIL,Milwaukee Bucks,82,60,22,241.2,48.5,11.6,21.0,55.0,5.9,7.4,79.4,29.7,61.3,18.6,38.4,4.6,9.5,3.6,7.4,3.6,7.5
2018-19,Regular+Season,MIN,Minnesota Timberwolves,82,36,46,241.8,41.0,8.8,19.8,44.5,5.3,6.8,78.9,23.3,56.8,14.1,34.5,3.8,9.2,2.7,6.5,3.2,7.8
2018-19,Regular+Season,NOP,New Orleans Pelicans,82,33,49,240.9,44.5,10.5,20.8,50.3,4.2,5.8,72.1,25.7,57.8,16.6,37.3,4.5,10.1,2.8,6.3,2.8,6.3
2018-19,Regular+Season,NYK,New York Knicks,81,17,64,241.2,45.4,9.3,21.9,42.6,5.7,7.6,74.3,24.7,54.3,15.1,33.3,3.6,7.8,3.5,7.7,3.7,8.2
2018-19,Regular+Season,OKC,Oklahoma City Thunder,81,48,33,242.2,46.3,9.1,19.8,46.3,5.2,7.1,73.6,24.0,51.9,18.4,39.7,5.1,11.0,3.4,7.3,3.5,7.5
2018-19,Regular+Season,ORL,Orlando Magic,80,40,40,241.3,41.5,7.7,17.1,45.0,3.7,4.9,75.4,19.5,47.0,18.1,43.5,4.4,10.6,2.8,6.8,2.4,5.7
2018-19,Regular+Season,PHI,Philadelphia 76ers,81,51,30,241.5,37.4,8.4,16.7,50.3,4.4,5.9,75.4,21.5,57.5,14.3,38.2,3.2,8.7,2.6,6.8,2.9,7.8
2018-19,Regular+Season,PHX,Phoenix Suns,82,19,63,242.4,41.8,9.2,20.6,44.8,5.3,6.5,82.6,24.2,57.8,13.5,32.4,3.8,9.0,3.4,8.0,3.1,7.5
2018-19,Regular+Season,POR,Portland Trail Blazers,82,53,29,242.1,36.9,9.0,18.7,48.1,4.1,4.8,84.8,22.5,60.9,12.7,34.3,3.3,9.0,2.2,6.0,2.3,6.2
2018-19,Regular+Season,SAC,Sacramento Kings,82,39,43,240.6,38.9,8.3,18.7,44.3,4.3,5.7,75.9,21.3,54.7,13.6,35.0,3.9,10.1,2.6,6.7,2.8,7.1
2018-19,Regular+Season,SAS,San Antonio Spurs,82,48,34,241.5,42.1,9.1,17.9,51.0,4.7,5.7,82.5,23.4,55.6,17.9,42.4,4.6,10.9,2.4,5.7,2.7,6.5
2018-19,Regular+Season,TOR,Toronto Raptors,82,58,24,242.4,48.1,9.6,19.4,49.5,5.2,6.2,83.8,25.0,51.9,20.9,43.4,4.7,9.7,3.3,6.8,3.0,6.3
2018-19,Regular+Season,UTA,Utah Jazz,81,50,31,240.9,55.1,10.5,22.0,47.8,5.1,6.5,77.5,26.5,48.0,23.9,43.3,6.3,11.4,4.4,8.0,3.2,5.8
2018-19,Regular+Season,WAS,Washington Wizards,81,31,50,243.1,45.9,9.8,19.7,49.6,5.9,7.6,77.4,25.8,56.3,17.7,38.6,4.5,9.7,3.3,7.1,3.7,8.0
2018-19,Playoffs,BOS,Boston Celtics,9,5,4,240.0,48.6,9.3,21.6,43.3,5.1,6.6,78.0,23.8,49.0,18.0,37.1,3.4,7.1,4.8,9.8,3.1,6.4
2018-19,Playoffs,BKN,Brooklyn Nets,5,1,4,240.0,60.8,12.2,30.2,40.4,8.4,10.4,80.8,33.2,54.6,19.6,32.2,5.0,8.2,5.6,9.2,4.6,7.6
2018-19,Playoffs,DEN,Denver Nuggets,14,7,7,247.1,44.8,9.1,22.1,41.0,5.4,6.6,82.6,23.6,52.6,16.1,35.9,3.6,8.0,1.5,3.3,3.1,7.0
2018-19,Playoffs,DET,Detroit Pistons,4,0,4,240.0,56.8,8.5,24.3,35.1,4.3,5.3,81.0,21.3,37.4,27.0,47.6,5.3,9.3,2.5,4.4,2.3,4.0
2018-19,Playoffs,GSW,Golden State Warriors,22,14,8,242.3,27.5,5.8,11.8,49.2,4.2,4.8,86.8,15.8,57.5,11.0,39.8,2.5,9.3,1.9,6.9,2.1,7.8
2018-19,Playoffs,HOU,Houston Rockets,11,6,5,242.3,53.6,9.5,21.5,43.9,5.8,7.7,75.3,24.7,46.1,23.4,43.6,6.2,11.5,3.6,6.8,3.5,6.6
2018-19,Playoffs,IND,Indiana Pacers,4,0,4,240.0,37.5,7.8,16.8,46.3,4.0,6.3,64.0,19.5,52.0,14.5,38.7,2.5,6.7,2.3,6.0,2.8,7.3
2018-19,Playoffs,LAC,LA Clippers,6,2,4,240.0,52.5,9.3,21.7,43.1,10.0,11.7,85.7,28.5,54.3,20.0,38.1,6.7,12.7,3.2,6.0,5.2,9.8
2018-19,Playoffs,MIL,Milwaukee Bucks,15,10,5,243.3,49.1,10.0,19.8,50.5,7.6,9.9,77.0,27.6,56.3,19.7,40.1,4.9,10.1,3.5,7.2,4.1,8.4
2018-19,Playoffs,OKC,Oklahoma City Thunder,5,1,4,240.0,45.8,7.8,17.6,44.3,9.0,11.4,78.9,24.4,53.3,18.4,40.2,6.0,13.1,3.6,7.9,5.0,10.9
2018-19,Playoffs,ORL,Orlando Magic,5,1,4,240.0,45.6,7.2,16.2,44.4,5.2,7.0,74.3,19.6,43.0,20.4,44.7,3.6,7.9,3.6,7.9,3.2,7.0
2018-19,Playoffs,PHI,Philadelphia 76ers,12,7,5,240.0,43.4,9.4,18.7,50.4,5.7,7.3,77.3,24.5,56.4,16.9,39.0,3.9,9.0,3.4,7.9,3.2,7.3
2018-19,Playoffs,POR,Portland Trail Blazers,16,8,8,247.8,39.9,9.9,21.9,45.0,5.5,6.9,80.0,25.3,63.3,11.0,27.6,3.1,7.7,2.7,6.7,3.1,7.7
2018-19,Playoffs,SAS,San Antonio Spurs,7,3,4,240.0,46.9,10.9,21.4,50.7,6.1,8.0,76.8,27.9,59.5,18.4,39.3,5.0,10.7,1.6,3.4,3.7,7.9
2018-19,Playoffs,TOR,Toronto Raptors,24,16,8,242.1,51.0,9.0,18.4,49.2,7.1,8.3,85.4,25.2,49.4,24.1,47.2,4.7,9.1,3.1,6.0,3.7,7.2
2018-19,Playoffs,UTA,Utah Jazz,5,1,4,240.0,57.4,8.6,23.0,37.4,8.0,10.0,80.0,25.2,43.9,23.8,41.5,5.2,9.1,3.8,6.6,5.0,8.7
2019-20,Regular+Season,ATL,Atlanta Hawks,67,20,47,243.0,49.4,10.3,22.5,45.9,4.8,5.8,82.4,26.2,53.1,18.3,37.1,4.5,9.0,3.9,8.0,2.9,6.0
2019-20,Regular+Season,BOS,Boston Celtics,72,48,24,242.1,45.6,10.1,22.2,45.7,6.0,7.3,81.3,26.9,59.1,15.1,33.2,4.2,9.1,3.1,6.7,3.7,8.1
2019-20,Regular+Season,BKN,Brooklyn Nets,72,35,37,242.8,53.7,11.4,25.4,45.1,5.8,7.4,77.4,29.4,54.9,19.7,36.7,4.9,9.1,3.6,6.7,3.7,7.0
2019-20,Regular+Season,CHA,Charlotte Hornets,64,23,41,242.3,46.5,8.7,21.0,41.2,4.3,5.4,78.7,22.3,47.8,17.8,38.2,4.0,8.5,3.6,7.7,2.7,5.8
2019-20,Regular+Season,CHI,Chicago Bulls,65,22,43,241.2,52.1,10.1,23.0,43.8,4.9,6.4,76.5,25.8,49.5,20.9,40.2,4.3,8.2,3.4,6.6,3.2,6.2
2019-20,Regular+Season,CLE,Cleveland Cavaliers,65,19,46,241.9,48.0,9.7,21.1,46.1,4.2,5.0,83.3,24.2,50.5,18.9,39.4,4.5,9.4,3.9,8.2,2.5,5.2
2019-20,Regular+Season,DAL,Dallas Mavericks,73,41,32,242.1,49.9,11.0,22.3,49.3,5.2,6.5,79.2,28.1,56.3,19.5,39.1,5.3,10.7,3.0,6.1,3.3,6.7
2019-20,Regular+Season,DEN,Denver Nuggets,73,46,27,243.1,38.7,7.9,18.2,43.4,3.8,4.8,79.3,20.1,52.1,14.7,38.0,4.1,10.6,2.4,6.3,2.4,6.2
2019-20,Regular+Season,DET,Detroit Pistons,65,20,45,241.9,49.6,9.9,21.0,47.2,4.2,5.4,76.7,24.6,49.5,21.0,42.3,5.0,10.2,3.6,7.2,2.7,5.5
2019-20,Regular+Season,GSW,Golden State Warriors,65,15,50,241.9,40.3,8.0,18.2,44.1,6.2,7.5,82.3,22.9,57.0,14.1,35.0,3.2,7.9,2.9,7.3,3.8,9.3
2019-20,Regular+Season,HOU,Houston Rockets,72,44,28,241.4,48.9,10.8,20.7,52.3,6.8,8.3,81.6,29.6,60.4,19.3,39.4,4.4,9.1,3.4,6.9,4.2,8.5
2019-20,Regular+Season,IND,Indiana Pacers,73,45,28,241.4,46.8,10.2,20.8,48.8,3.9,4.8,82.8,24.8,52.9,19.6,41.8,4.8,10.3,2.8,6.0,2.4,5.1
2019-20,Regular+Season,LAC,LA Clippers,72,49,23,241.4,41.5,9.5,19.7,48.3,5.5,6.9,79.8,25.3,61.0,14.1,34.0,3.5,8.5,2.8,6.9,3.4,8.3
2019-20,Regular+Season,LAL,Los Angeles Lakers,71,52,19,240.7,36.6,8.1,16.4,49.6,3.8,5.1,74.8,20.7,56.6,13.8,37.7,4.0,11.0,2.6,7.1,2.6,7.1
2019-20,Regular+Season,MEM,Memphis Grizzlies,73,34,39,240.7,48.6,10.6,23.1,45.8,5.2,6.6,77.5,26.9,55.4,17.2,35.3,4.8,9.9,3.5,7.2,3.4,6.9
2019-20,Regular+Season,MIA,Miami Heat,72,44,28,243.1,43.7,8.5,17.9,47.6,5.2,6.4,80.1,22.8,52.2,18.0,41.2,4.6,10.5,3.2,7.3,3.2,7.4
2019-20,Regular+Season,MIL,Milwaukee Bucks,72,55,17,241.0,38.9,8.7,16.2,53.4,4.5,6.3,71.4,22.6,58.0,14.9,38.4,3.9,10.1,3.3,8.4,3.2,8.1
2019-20,Regular+Season,MIN,Minnesota Timberwolves,64,19,45,243.1,50.7,11.4,24.0,47.5,6.1,8.0,77.1,29.7,58.5,17.6,34.7,4.0,8.0,3.4,6.7,4.1,8.0
2019-20,Regular+Season,NOP,New Orleans Pelicans,71,30,41,241.8,46.4,9.5,21.1,44.9,4.3,5.8,74.1,24.0,51.7,17.5,37.8,4.5,9.8,3.6,7.8,2.8,6.1
2019-20,Regular+Season,NYK,New York Knicks,66,21,45,241.9,44.9,8.8,20.9,42.3,4.5,6.6,67.7,22.7,50.5,15.9,35.4,4.4,9.9,3.5,7.7,3.3,7.4
2019-20,Regular+Season,OKC,Oklahoma City Thunder,72,44,28,242.1,53.8,11.8,24.0,49.0,6.0,7.4,82.1,30.3,56.4,20.6,38.4,4.5,8.4,3.8,7.1,3.7,6.9
2019-20,Regular+Season,ORL,Orlando Magic,73,33,40,240.7,42.4,8.5,18.2,46.8,4.0,5.1,79.0,21.7,51.2,17.4,41.0,3.8,9.0,3.0,7.2,2.5,6.0
2019-20,Regular+Season,PHI,Philadelphia 76ers,73,43,30,241.0,40.2,8.8,18.2,48.2,3.8,5.1,73.7,21.7,54.1,16.0,39.7,3.4,8.5,2.4,6.0,2.5,6.3
2019-20,Regular+Season,PHX,Phoenix Suns,72,34,38,240.7,44.7,8.4,17.9,46.7,5.0,6.2,80.6,22.2,49.8,18.8,42.2,5.1,11.4,3.2,7.2,3.1,6.9
2019-20,Regular+Season,POR,Portland Trail Blazers,73,34,39,241.0,36.7,9.7,20.0,48.5,4.8,5.8,82.9,24.8,67.5,10.6,28.8,3.2,8.8,2.2,5.9,2.9,7.9
2019-20,Regular+Season,SAC,Sacramento Kings,71,31,40,242.5,45.2,9.2,19.8,46.4,4.7,6.2,76.1,23.8,52.7,17.1,37.9,4.4,9.6,3.4,7.5,3.2,7.0
2019-20,Regular+Season,SAS,San Antonio Spurs,70,31,39,242.1,51.4,10.8,21.4,50.7,6.2,7.5,82.6,28.9,56.2,21.9,42.5,5.2,10.1,3.1,5.9,3.8,7.4
2019-20,Regular+Season,TOR,Toronto Raptors,71,52,19,241.4,44.0,7.7,16.9,45.6,4.6,5.6,82.7,20.7,47.1,19.7,44.8,4.2,9.6,3.0,6.9,2.8,6.4
2019-20,Regular+Season,UTA,Utah Jazz,72,44,28,241.0,57.4,12.1,25.3,47.7,5.5,6.8,81.0,30.5,53.0,22.2,38.6,5.5,9.5,4.4,7.7,3.4,5.9
2019-20,Regular+Season,WAS,Washington Wizards,72,25,47,241.0,46.5,9.8,20.9,46.8,5.5,6.9,80.0,25.7,55.3,17.7,38.0,3.9,8.4,3.0,6.4,3.5,7.5
2019-20,Playoffs,BOS,Boston Celtics,17,10,7,244.4,44.9,8.8,18.1,48.4,7.1,8.6,82.9,25.6,57.1,18.0,40.1,4.7,10.5,3.2,7.1,4.3,9.6
2019-20,Playoffs,BKN,Brooklyn Nets,4,0,4,240.0,57.3,8.0,20.3,39.5,5.0,7.8,64.5,21.5,37.6,29.0,50.7,6.3,10.9,2.0,3.5,4.0,7.0
2019-20,Playoffs,DAL,Dallas Mavericks,6,2,4,244.2,55.7,13.5,26.0,51.9,7.0,9.0,77.8,34.7,62.3,20.7,37.1,5.2,9.3,3.5,6.3,4.2,7.5
2019-20,Playoffs,DEN,Denver Nuggets,19,9,10,241.3,35.7,8.1,16.6,48.9,5.4,6.3,85.8,22.2,62.2,12.2,34.2,2.6,7.4,2.5,7.1,3.2,8.8
2019-20,Playoffs,HOU,Houston Rockets,12,5,7,242.1,52.8,11.8,22.6,52.0,6.7,8.1,82.5,31.3,59.2,21.8,41.2,4.0,7.6,3.0,5.7,4.0,7.6
2019-20,Playoffs,IND,Indiana Pacers,4,0,4,240.0,52.5,9.0,20.3,44.4,8.8,11.0,79.5,27.3,51.9,20.5,39.0,6.0,11.4,5.0,9.5,5.5,10.5
2019-20,Playoffs,LAC,LA Clippers,13,7,6,241.9,49.2,12.3,22.2,55.6,5.8,6.6,88.4,31.8,64.5,18.7,38.0,4.6,9.4,3.0,6.1,3.2,6.6
2019-20,Playoffs,LAL,Los Angeles Lakers,21,16,5,240.0,33.1,7.4,14.0,53.1,3.6,4.8,76.0,19.3,58.3,13.5,40.7,3.6,10.8,2.1,6.3,2.4,7.3
2019-20,Playoffs,MIA,Miami Heat,21,14,7,242.4,45.7,8.9,18.1,49.2,5.9,6.6,89.2,24.3,53.2,19.8,43.3,5.0,10.9,3.1,6.8,3.3,7.2
2019-20,Playoffs,MIL,Milwaukee Bucks,10,5,5,242.5,40.6,9.2,18.5,49.7,3.8,4.8,79.2,22.7,55.9,14.4,35.5,3.0,7.4,4.0,9.9,2.4,5.9
2019-20,Playoffs,OKC,Oklahoma City Thunder,7,3,4,243.6,54.7,9.3,18.9,49.2,7.3,8.9,82.3,26.3,48.0,23.4,42.8,4.3,7.8,6.0,11.0,4.4,8.1
2019-20,Playoffs,ORL,Orlando Magic,5,1,4,240.0,42.2,6.2,16.0,38.8,4.2,5.2,80.8,16.6,39.3,20.0,47.4,5.6,13.3,3.4,8.1,2.6,6.2
2019-20,Playoffs,PHI,Philadelphia 76ers,4,0,4,240.0,35.5,8.0,18.5,43.2,7.0,8.5,82.4,23.3,65.5,10.3,28.9,3.8,10.6,2.0,5.6,4.3,12.0
2019-20,Playoffs,POR,Portland Trail Blazers,5,1,4,240.0,34.0,7.8,17.4,44.8,3.0,4.0,75.0,18.8,55.3,10.6,31.2,2.8,8.2,2.8,8.2,2.0,5.9
2019-20,Playoffs,TOR,Toronto Raptors,11,7,4,244.5,43.9,7.7,17.7,43.6,5.2,5.8,89.1,21.5,49.1,18.0,41.0,4.5,10.1,3.8,8.7,2.9,6.6
2019-20,Playoffs,UTA,Utah Jazz,7,3,4,243.6,58.0,13.1,25.1,52.3,6.1,7.0,87.8,33.1,57.1,24.4,42.1,7.3,12.6,3.7,6.4,3.6,6.2
2019-20,PlayIn,MEM,Memphis Grizzlies,1,0,1,240.0,57.0,12.0,31.0,38.7,7.0,10.0,70.0,33.0,57.9,16.0,28.1,7.0,12.3,4.0,7.0,5.0,8.8
2019-20,PlayIn,POR,Portland Trail Blazers,1,1,0,240.0,20.0,5.0,7.0,71.4,4.0,4.0,100,14.0,70.0,11.0,55.0,3.0,15.0,0.0,0.0,2.0,10.0
2019-20,IST,NOP,New Orleans Pelicans,1,0,1,265.0,52.0,8.0,19.0,42.1,2.0,2.0,100,20.0,38.5,28.0,53.8,6.0,11.5,2.0,3.8,1.0,1.9
2019-20,IST,TOR,Toronto Raptors,1,1,0,265.0,59.0,13.0,25.0,52.0,3.0,4.0,75.0,32.0,54.2,28.0,47.5,6.0,10.2,2.0,3.4,2.0,3.4
2020-21,Regular+Season,ATL,Atlanta Hawks,72,41,31,241.7,46.4,9.3,20.4,45.5,4.9,5.7,85.7,23.9,51.6,18.7,40.2,5.2,11.1,3.1,6.7,2.9,6.2
2020-21,Regular+Season,BOS,Boston Celtics,72,36,36,241.4,45.9,9.7,20.4,47.6,5.2,6.5,80.9,25.3,55.1,17.5,38.2,4.7,10.3,3.3,7.2,3.2,7.1
2020-21,Regular+Season,BKN,Brooklyn Nets,72,48,24,241.7,41.6,10.0,20.0,50.2,5.2,6.3,83.4,26.0,62.5,14.6,35.2,4.6,11.0,2.7,6.4,3.2,7.6
2020-21,Regular+Season,CHA,Charlotte Hornets,72,33,39,241.0,51.3,9.9,21.0,47.2,5.3,6.8,77.5,25.8,50.3,21.3,41.6,4.8,9.4,3.8,7.4,3.4,6.7
2020-21,Regular+Season,CHI,Chicago Bulls,72,31,41,241.4,40.8,8.6,18.2,47.4,3.6,4.3,83.5,21.4,52.6,15.9,39.0,4.0,9.7,3.3,8.1,2.2,5.3
2020-21,Regular+Season,CLE,Cleveland Cavaliers,72,22,50,242.1,48.3,9.7,22.1,43.9,4.1,5.5,75.4,24.1,49.9,18.4,38.2,4.3,8.9,3.4,7.1,2.8,5.7
2020-21,Regular+Season,DAL,Dallas Mavericks,72,42,30,240.3,47.2,11.6,21.0,55.2,4.7,5.9,78.7,28.7,60.7,19.1,40.5,4.6,9.8,2.8,5.9,3.0,6.3
2020-21,Regular+Season,DEN,Denver Nuggets,72,47,25,242.8,34.2,7.7,15.8,48.3,3.1,3.8,81.6,18.9,55.1,12.9,37.6,2.8,8.1,2.4,7.1,1.9,5.7
2020-21,Regular+Season,DET,Detroit Pistons,72,20,52,242.1,52.5,9.5,21.1,45.0,5.5,7.1,77.9,25.1,47.8,22.0,42.0,5.6,10.7,4.1,7.8,3.5,6.7
2020-21,Regular+Season,GSW,Golden State Warriors,72,39,33,240.3,40.8,9.0,18.1,49.8,4.9,6.2,79.6,23.8,58.4,15.3,37.5,3.3,8.0,2.9,7.0,3.1,7.6
2020-21,Regular+Season,HOU,Houston Rockets,72,17,55,240.3,46.3,9.8,20.1,48.5,5.3,7.1,74.0,25.5,55.1,17.4,37.7,4.0,8.6,3.7,8.0,3.6,7.7
