SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
2020-21,Regular+Season,IND,Indiana Pacers,72,34,38,242.4,54.7,12.0,25.1,48.0,4.7,5.8,81.1,29.4,53.7,22.1,40.4,5.1,9.2,3.1,5.7,2.9,5.3
2020-21,Regular+Season,LAC,LA Clippers,72,47,25,240.0,41.9,9.0,18.5,48.7,4.4,5.3,83.1,23.1,55.2,16.9,40.4,4.4,10.5,2.8,6.7,2.6,6.3
2020-21,Regular+Season,LAL,Los Angeles Lakers,72,42,30,242.4,40.4,8.4,17.2,48.8,4.2,5.4,77.5,21.6,53.4,16.1,39.7,4.0,10.0,3.3,8.2,2.7,6.6
2020-21,Regular+Season,MEM,Memphis Grizzlies,72,38,34,241.7,52.1,11.3,24.4,46.2,5.3,6.9,77.4,28.4,54.5,19.5,37.4,4.8,9.1,3.5,6.7,3.4,6.6
2020-21,Regular+Season,MIA,Miami Heat,72,40,32,241.4,42.6,7.8,16.4,47.7,4.0,4.8,83.3,20.1,47.2,19.8,46.4,4.8,11.2,2.9,6.8,2.4,5.6
2020-21,Regular+Season,MIL,Milwaukee Bucks,72,46,26,240.7,40.6,9.2,17.3,52.9,4.6,6.0,77.0,23.4,57.5,16.0,39.5,4.5,11.1,3.0,7.3,3.0,7.4
2020-21,Regular+Season,MIN,Minnesota Timberwolves,72,23,49,241.7,45.7,9.6,21.0,45.9,5.5,6.9,79.6,25.4,55.5,16.2,35.4,4.1,8.9,3.3,7.2,3.5,7.6
2020-21,Regular+Season,NOP,New Orleans Pelicans,72,31,41,242.1,51.6,10.5,21.8,48.3,5.6,7.7,73.5,27.4,53.1,20.9,40.5,5.1,9.9,3.5,6.8,3.8,7.5
2020-21,Regular+Season,NYK,New York Knicks,72,41,31,242.1,50.7,10.9,24.2,45.0,4.8,6.0,80.0,27.4,54.1,19.0,37.6,4.6,9.1,3.1,6.0,3.0,5.9
2020-21,Regular+Season,OKC,Oklahoma City Thunder,72,22,50,241.0,61.7,11.5,25.1,45.7,6.1,8.2,74.0,29.8,48.4,26.1,42.3,5.0,8.1,4.6,7.5,4.1,6.6
2020-21,Regular+Season,ORL,Orlando Magic,72,21,51,240.7,43.5,9.4,21.4,43.7,4.9,6.3,77.0,24.3,55.9,14.8,34.1,3.1,7.1,2.9,6.6,3.2,7.4
2020-21,Regular+Season,PHI,Philadelphia 76ers,72,49,23,242.1,44.8,10.4,21.3,48.7,4.7,5.9,78.3,26.0,58.0,16.4,36.7,3.7,8.2,2.9,6.5,3.0,6.6
2020-21,Regular+Season,PHX,Phoenix Suns,72,51,21,242.8,43.5,10.0,18.8,53.4,3.7,4.4,84.4,24.2,55.6,18.8,43.1,4.4,10.1,2.7,6.2,2.2,5.0
2020-21,Regular+Season,POR,Portland Trail Blazers,72,42,30,240.3,30.7,7.4,15.6,47.6,4.8,5.7,85.1,20.4,66.5,9.2,30.1,2.6,8.5,1.9,6.2,2.8,9.3
2020-21,Regular+Season,SAC,Sacramento Kings,72,31,41,240.3,50.5,11.4,21.8,52.2,5.8,7.7,75.9,29.3,58.0,19.8,39.1,5.3,10.5,3.4,6.8,3.8,7.6
2020-21,Regular+Season,SAS,San Antonio Spurs,72,33,39,242.8,55.5,12.1,25.0,48.3,6.0,7.4,81.1,30.9,55.7,22.1,39.7,5.6,10.1,3.5,6.2,3.8,6.8
2020-21,Regular+Season,TOR,Toronto Raptors,72,27,45,240.3,51.2,8.9,19.1,46.4,5.8,6.9,84.0,24.2,47.3,23.8,46.4,5.8,11.3,3.1,6.0,3.4,6.7
2020-21,Regular+Season,UTA,Utah Jazz,72,52,20,241.0,53.2,11.1,22.3,49.9,5.6,6.4,87.0,28.5,53.6,21.9,41.3,5.8,10.9,4.0,7.4,3.2,6.0
2020-21,Regular+Season,WAS,Washington Wizards,72,34,38,241.7,47.2,9.7,20.5,47.4,4.8,6.5,73.9,25.2,53.3,18.8,39.8,4.7,10.0,3.4,7.2,3.3,6.9
2020-21,Playoffs,ATL,Atlanta Hawks,18,10,8,240.0,41.0,9.8,20.2,48.4,4.8,5.7,85.3,24.8,60.6,14.3,34.8,4.6,11.1,2.7,6.6,2.8,6.9
2020-21,Playoffs,BOS,Boston Celtics,5,1,4,240.0,41.4,9.0,20.6,43.7,7.6,8.2,92.7,26.6,64.3,13.8,33.3,4.6,11.1,2.0,4.8,4.2,10.1
2020-21,Playoffs,BKN,Brooklyn Nets,12,7,5,242.1,37.8,8.9,19.2,46.5,5.3,5.8,90.0,23.7,62.6,13.1,34.6,3.9,10.4,1.7,4.4,2.9,7.7
2020-21,Playoffs,DAL,Dallas Mavericks,7,3,4,240.0,44.0,11.6,22.9,50.6,3.7,5.7,65.0,27.9,63.3,14.7,33.4,3.3,7.5,2.4,5.5,2.9,6.5
2020-21,Playoffs,DEN,Denver Nuggets,10,4,6,245.0,35.9,8.5,17.5,48.6,4.3,5.3,81.1,21.5,59.9,12.9,35.9,3.6,10.0,2.2,6.1,2.7,7.5
2020-21,Playoffs,LAC,LA Clippers,19,10,9,240.0,48.6,10.9,20.7,52.9,5.6,6.9,81.1,28.5,58.7,20.2,41.5,3.9,8.1,2.7,5.5,3.5,7.2
2020-21,Playoffs,LAL,Los Angeles Lakers,6,2,4,240.0,43.7,9.0,18.5,48.6,5.7,6.7,85.0,24.7,56.5,17.2,39.3,3.0,6.9,3.2,7.3,3.3,7.6
2020-21,Playoffs,MEM,Memphis Grizzlies,5,1,4,240.0,54.2,14.4,30.6,47.1,4.4,5.2,84.6,33.4,61.6,17.2,31.7,5.2,9.6,3.0,5.5,2.8,5.2
2020-21,Playoffs,MIA,Miami Heat,4,0,4,246.2,45.8,7.3,17.5,41.4,4.5,5.8,78.3,18.5,40.4,21.0,45.9,5.5,12.0,3.3,7.1,3.0,6.6
2020-21,Playoffs,MIL,Milwaukee Bucks,23,16,7,242.2,44.0,9.4,19.4,48.7,3.5,5.3,66.1,23.1,52.5,17.2,39.1,4.3,9.8,3.2,7.3,2.7,6.0
2020-21,Playoffs,NYK,New York Knicks,5,1,4,240.0,55.6,11.0,25.6,43.0,8.2,9.2,89.1,30.6,55.0,21.6,38.8,5.6,10.1,2.6,4.7,4.6,8.3
2020-21,Playoffs,PHI,Philadelphia 76ers,12,7,5,240.0,39.2,10.2,20.3,50.2,3.5,5.6,62.7,24.3,61.9,12.1,30.9,3.4,8.7,2.8,7.0,2.8,7.0
2020-21,Playoffs,PHX,Phoenix Suns,22,14,8,240.0,44.9,11.0,22.8,48.5,3.8,4.3,88.3,26.5,59.0,15.9,35.4,4.4,9.7,2.9,6.5,2.1,4.8
2020-21,Playoffs,POR,Portland Trail Blazers,6,2,4,248.3,33.5,10.0,18.3,54.5,4.7,5.7,82.4,25.5,76.1,9.7,28.9,2.3,7.0,2.0,6.0,2.8,8.5
2020-21,Playoffs,UTA,Utah Jazz,11,6,5,240.0,48.2,10.5,22.5,46.4,5.5,6.1,89.6,27.2,56.4,18.0,37.4,4.6,9.6,3.7,7.7,3.1,6.4
2020-21,Playoffs,WAS,Washington Wizards,5,1,4,240.0,55.0,11.2,24.2,46.3,7.0,8.4,83.3,29.6,53.8,21.8,39.6,6.0,10.9,3.6,6.5,4.2,7.6
2020-21,PlayIn,BOS,Boston Celtics,1,1,0,240.0,53.0,11.0,23.0,47.8,10.0,10.0,100,34.0,64.2,19.0,35.8,6.0,11.3,5.0,9.4,5.0,9.4
2020-21,PlayIn,CHA,Charlotte Hornets,1,0,1,240.0,53.0,11.0,22.0,50.0,8.0,12.0,66.7,31.0,58.5,21.0,39.6,4.0,7.5,3.0,5.7,6.0,11.3
2020-21,PlayIn,GSW,Golden State Warriors,2,0,2,252.5,34.5,8.0,18.5,43.2,4.0,6.0,66.7,21.5,62.3,10.0,29.0,3.5,10.1,1.5,4.3,3.0,8.7
2020-21,PlayIn,IND,Indiana Pacers,2,1,1,240.0,49.5,9.5,25.0,38.0,3.0,3.0,100,22.5,45.5,17.0,34.3,4.5,9.1,5.0,10.1,1.5,3.0
2020-21,PlayIn,LAL,Los Angeles Lakers,1,1,0,240.0,48.0,5.0,14.0,35.7,4.0,4.0,100,14.0,29.2,27.0,56.3,6.0,12.5,5.0,10.4,2.0,4.2
2020-21,PlayIn,MEM,Memphis Grizzlies,2,2,0,252.5,56.5,12.0,31.5,38.1,5.0,6.0,83.3,29.5,52.2,16.5,29.2,4.5,8.0,3.5,6.2,3.0,5.3
2020-21,PlayIn,SAS,San Antonio Spurs,1,0,1,240.0,65.0,10.0,31.0,32.3,6.0,8.0,75.0,26.0,40.0,27.0,41.5,8.0,12.3,2.0,3.1,4.0,6.2
2020-21,PlayIn,WAS,Washington Wizards,2,1,1,240.0,50.5,13.5,24.5,55.1,6.0,7.0,85.7,33.0,65.3,18.5,36.6,8.0,15.8,3.5,6.9,3.5,6.9
2021-22,Regular+Season,ATL,Atlanta Hawks,82,43,39,240.3,43.7,9.6,20.4,47.1,4.9,5.8,85.1,24.7,56.6,16.3,37.3,4.6,10.5,2.8,6.5,2.9,6.6
2021-22,Regular+Season,BOS,Boston Celtics,81,51,30,242.8,45.8,9.5,19.4,49.1,6.0,7.1,84.3,25.7,56.2,18.1,39.5,4.5,9.8,3.2,7.0,3.5,7.6
2021-22,Regular+Season,BKN,Brooklyn Nets,82,44,38,240.9,37.8,8.8,17.7,49.7,4.4,5.2,84.5,22.6,59.8,14.0,36.9,3.4,8.9,2.4,6.4,2.6,6.9
2021-22,Regular+Season,CHA,Charlotte Hornets,81,43,38,242.5,54.3,11.2,23.7,47.3,5.4,6.7,80.2,28.6,52.7,21.9,40.4,5.2,9.7,3.6,6.6,3.4,6.2
2021-22,Regular+Season,CHI,Chicago Bulls,82,46,36,240.6,41.1,9.6,18.7,51.3,5.3,6.2,85.0,25.2,61.4,15.4,37.4,3.5,8.6,2.8,6.8,3.1,7.6
2021-22,Regular+Season,CLE,Cleveland Cavaliers,82,44,38,240.6,43.9,8.5,18.1,47.1,3.4,4.4,78.4,21.0,47.8,18.9,43.1,4.7,10.7,3.2,7.2,2.2,5.0
2021-22,Regular+Season,DAL,Dallas Mavericks,82,52,30,240.9,48.2,10.5,19.9,53.0,5.2,6.6,79.2,27.1,56.3,20.6,42.6,5.3,10.9,3.1,6.3,3.3,6.8
2021-22,Regular+Season,DEN,Denver Nuggets,82,48,34,241.5,31.0,6.7,13.2,50.6,3.6,4.5,80.2,17.5,56.5,12.2,39.3,3.2,10.4,2.2,7.0,2.3,7.3
2021-22,Regular+Season,DET,Detroit Pistons,81,23,58,241.2,49.9,9.8,21.1,46.7,5.7,7.1,80.1,26.0,52.2,20.1,40.3,4.3,8.6,3.4,6.9,3.5,7.0
2021-22,Regular+Season,GSW,Golden State Warriors,81,53,28,240.6,38.4,8.1,15.9,50.7,4.6,5.8,79.1,21.2,55.3,15.9,41.5,3.5,9.1,2.7,7.0,2.9,7.5
2021-22,Regular+Season,HOU,Houston Rockets,82,20,62,240.9,45.4,9.6,19.8,48.3,5.4,7.5,71.7,25.2,55.5,16.4,36.1,3.7,8.1,3.9,8.6,3.7,8.2
2021-22,Regular+Season,IND,Indiana Pacers,82,25,57,242.4,50.7,10.4,21.5,48.4,5.1,6.5,78.8,26.8,52.9,21.1,41.7,5.0,9.9,3.5,6.8,3.3,6.4
2021-22,Regular+Season,LAC,LA Clippers,81,42,39,241.2,39.8,8.5,17.9,47.4,3.9,4.8,81.3,21.4,53.7,15.3,38.6,3.9,9.8,2.6,6.6,2.4,6.1
2021-22,Regular+Season,LAL,Los Angeles Lakers,82,33,49,243.7,43.6,8.6,17.2,50.3,4.3,5.7,74.3,22.2,50.8,19.2,43.9,4.5,10.3,3.1,7.1,2.9,6.6
2021-22,Regular+Season,MEM,Memphis Grizzlies,81,55,26,241.2,46.6,12.1,26.1,46.4,5.3,6.9,77.9,30.3,64.9,13.3,28.5,3.3,7.0,2.9,6.2,3.4,7.4
2021-22,Regular+Season,MIA,Miami Heat,82,53,29,242.1,39.8,7.7,15.6,49.4,4.8,5.7,83.5,20.5,51.6,17.7,44.5,4.2,10.6,2.5,6.3,2.8,7.1
2021-22,Regular+Season,MIL,Milwaukee Bucks,82,51,31,240.9,42.5,9.1,17.6,51.6,4.5,6.0,75.8,23.2,54.6,17.4,40.9,4.4,10.3,3.1,7.3,3.0,7.1
2021-22,Regular+Season,MIN,Minnesota Timberwolves,82,46,36,241.2,40.7,9.7,19.3,50.4,5.4,6.7,80.4,25.8,63.3,14.2,34.8,3.1,7.7,2.7,6.7,3.3,8.2
2021-22,Regular+Season,NOP,New Orleans Pelicans,81,35,46,240.9,42.0,8.4,17.8,47.2,4.6,5.9,78.0,22.0,52.5,17.2,41.0,4.6,11.0,2.8,6.6,3.0,7.0
2021-22,Regular+Season,NYK,New York Knicks,81,36,45,241.2,46.9,9.2,20.7,44.3,5.6,7.2,76.8,24.7,52.8,18.3,39.0,4.6,9.8,3.0,6.3,3.6,7.7
2021-22,Regular+Season,OKC,Oklahoma City Thunder,82,24,58,241.5,61.7,11.4,25.2,45.2,6.4,8.3,77.2,29.9,48.5,26.3,42.7,5.1,8.3,4.1,6.7,4.2,6.8
2021-22,Regular+Season,ORL,Orlando Magic,82,22,60,241.2,46.9,9.9,21.8,45.2,5.1,6.4,79.2,25.5,54.4,17.0,36.2,4.0,8.5,3.5,7.5,3.2,6.8
2021-22,Regular+Season,PHI,Philadelphia 76ers,82,51,31,241.5,41.1,10.3,20.8,49.4,5.2,6.2,83.4,26.6,64.6,13.7,33.4,3.3,8.0,2.5,6.2,3.1,7.6
2021-22,Regular+Season,PHX,Phoenix Suns,81,63,18,240.6,42.0,9.7,19.9,48.5,3.5,4.3,82.9,23.4,55.8,16.1,38.3,4.3,10.3,2.8,6.6,2.1,5.1
2021-22,Regular+Season,POR,Portland Trail Blazers,82,27,55,240.6,41.6,8.5,18.4,46.2,4.7,6.1,78.1,22.3,53.7,15.7,37.9,3.8,9.1,3.1,7.4,3.0,7.3
2021-22,Regular+Season,SAC,Sacramento Kings,81,29,52,241.5,51.1,10.6,22.3,47.7,5.7,7.5,76.4,27.9,54.5,20.4,40.0,5.4,10.5,3.3,6.5,3.8,7.4
2021-22,Regular+Season,SAS,San Antonio Spurs,82,34,48,241.5,52.7,11.2,23.6,47.6,5.3,6.8,78.0,28.5,54.0,21.1,40.1,5.6,10.6,3.1,6.0,3.4,6.4
2021-22,Regular+Season,TOR,Toronto Raptors,82,48,34,242.1,44.1,8.5,18.9,44.9,4.2,5.5,76.5,21.6,49.0,17.9,40.5,3.9,8.9,3.2,7.2,2.7,6.2
2021-22,Regular+Season,UTA,Utah Jazz,82,49,33,240.6,51.9,11.7,22.8,51.3,5.3,6.4,83.9,29.7,57.2,20.4,39.3,4.9,9.3,3.8,7.4,3.2,6.2
2021-22,Regular+Season,WAS,Washington Wizards,82,35,47,241.8,47.7,10.3,21.6,47.8,5.0,6.1,81.2,26.2,55.0,18.7,39.1,4.9,10.2,3.1,6.5,3.1,6.4
2021-22,Playoffs,ATL,Atlanta Hawks,5,1,4,240.0,33.2,6.4,11.6,55.2,6.8,8.0,85.0,19.8,59.6,13.0,39.2,2.4,7.2,2.4,7.2,4.0,12.0
2021-22,Playoffs,BOS,Boston Celtics,24,14,10,240.0,47.9,8.1,18.6,43.5,6.0,7.5,79.4,22.5,47.1,20.0,41.9,5.0,10.4,3.8,7.9,3.7,7.7
2021-22,Playoffs,BKN,Brooklyn Nets,4,0,4,240.0,31.8,6.0,13.0,46.2,4.8,5.0,95.0,16.8,52.8,13.0,40.9,2.8,8.7,2.5,7.9,2.5,7.9
2021-22,Playoffs,CHI,Chicago Bulls,5,1,4,240.0,37.6,6.4,15.4,41.6,4.4,5.2,84.6,17.8,47.3,16.6,44.1,4.4,11.7,2.2,5.9,2.6,6.9
2021-22,Playoffs,DAL,Dallas Mavericks,18,9,9,240.0,52.0,11.5,23.1,49.8,7.1,8.8,81.0,31.0,59.6,19.7,37.9,4.1,7.9,3.1,5.9,4.4,8.4
2021-22,Playoffs,DEN,Denver Nuggets,5,1,4,240.0,29.4,6.2,12.4,50.0,5.6,7.2,77.8,18.6,63.3,9.8,33.3,4.2,14.3,2.2,7.5,3.6,12.2
2021-22,Playoffs,GSW,Golden State Warriors,22,16,6,240.0,41.2,8.6,17.5,49.4,3.5,4.6,76.2,21.5,52.3,17.5,42.6,3.8,9.3,2.9,7.1,2.3,5.5
2021-22,Playoffs,MEM,Memphis Grizzlies,12,6,6,240.0,48.2,11.1,26.8,41.4,5.9,8.0,74.0,28.8,59.7,13.1,27.2,2.5,5.2,3.1,6.4,4.0,8.3
2021-22,Playoffs,MIA,Miami Heat,18,11,7,240.0,42.9,8.8,18.4,47.6,4.4,5.1,87.0,23.1,53.7,17.7,41.3,3.6,8.3,2.7,6.2,2.6,6.0
2021-22,Playoffs,MIL,Milwaukee Bucks,12,7,5,240.0,45.1,10.0,20.4,49.0,4.5,6.1,74.0,25.0,55.5,16.0,35.5,4.1,9.1,3.9,8.7,3.0,6.7
2021-22,Playoffs,MIN,Minnesota Timberwolves,6,2,4,240.0,46.7,8.3,18.0,46.3,9.7,12.0,80.6,26.8,57.5,17.0,36.4,3.2,6.8,4.3,9.3,6.0,12.9
2021-22,Playoffs,NOP,New Orleans Pelicans,6,2,4,240.0,40.7,8.3,18.5,45.0,7.5,9.2,81.8,24.5,60.2,12.2,29.9,3.3,8.2,4.0,9.8,4.5,11.1
2021-22,Playoffs,PHI,Philadelphia 76ers,12,6,6,242.1,40.0,9.8,18.8,52.0,6.4,7.0,91.7,26.4,66.0,14.0,35.0,3.7,9.2,2.6,6.5,3.6,9.0
2021-22,Playoffs,PHX,Phoenix Suns,13,7,6,240.0,38.6,9.6,19.4,49.6,3.7,4.5,82.8,23.3,60.4,13.6,35.3,5.1,13.1,2.0,5.2,2.2,5.8
2021-22,Playoffs,TOR,Toronto Raptors,6,2,4,244.2,50.7,10.3,20.7,50.0,6.2,7.7,80.4,27.8,54.9,21.3,42.1,6.0,11.8,2.5,4.9,3.8,7.6
2021-22,Playoffs,UTA,Utah Jazz,6,2,4,240.0,57.2,15.8,29.2,54.3,5.5,7.3,75.0,37.8,66.2,18.0,31.5,4.3,7.6,4.5,7.9,3.7,6.4
2021-22,PlayIn,ATL,Atlanta Hawks,2,2,0,240.0,40.0,10.5,21.0,50.0,3.5,4.0,87.5,24.5,61.3,12.5,31.3,5.5,13.8,3.0,7.5,2.0,5.0
2021-22,PlayIn,BKN,Brooklyn Nets,1,1,0,240.0,35.0,11.0,14.0,78.6,0.0,0.0,0.0,22.0,62.9,18.0,51.4,3.0,8.6,1.0,2.9,0.0,0.0
2021-22,PlayIn,CHA,Charlotte Hornets,1,0,1,240.0,50.0,9.0,24.0,37.5,8.0,10.0,80.0,28.0,56.0,16.0,32.0,5.0,10.0,3.0,6.0,5.0,10.0
2021-22,PlayIn,CLE,Cleveland Cavaliers,2,0,2,240.0,50.5,9.5,22.0,43.2,4.5,5.0,90.0,24.5,48.5,22.0,43.6,7.5,14.9,2.0,4.0,2.5,5.0
2021-22,PlayIn,LAC,LA Clippers,2,0,2,240.0,47.0,7.5,19.0,39.5,5.5,9.0,61.1,22.0,46.8,18.5,39.4,4.0,8.5,4.0,8.5,4.5,9.6
2021-22,PlayIn,MIN,Minnesota Timberwolves,1,1,0,240.0,47.0,11.0,23.0,47.8,12.0,16.0,75.0,35.0,74.5,11.0,23.4,1.0,2.1,3.0,6.4,8.0,17.0
2021-22,PlayIn,NOP,New Orleans Pelicans,2,2,0,240.0,41.0,10.0,21.0,47.6,7.0,11.0,63.6,27.0,65.9,9.0,22.0,3.0,7.3,3.0,7.3,5.5,13.4
2021-22,PlayIn,SAS,San Antonio Spurs,1,0,1,240.0,49.0,8.0,24.0,33.3,4.0,4.0,100,21.0,42.9,21.0,42.9,7.0,14.3,1.0,2.0,2.0,4.1
2022-23,Regular+Season,ATL,Atlanta Hawks,82,41,41,242.1,47.7,11.3,23.6,48.0,5.5,6.5,84.7,28.9,60.5,16.7,35.0,4.5,9.4,2.8,6.0,3.3,6.9
2022-23,Regular+Season,BOS,Boston Celtics,82,57,25,243.7,46.8,10.8,20.5,52.6,5.7,7.1,79.9,28.2,60.2,18.3,39.0,4.3,9.2,3.1,6.6,3.6,7.6
2022-23,Regular+Season,BKN,Brooklyn Nets,82,45,37,240.6,44.7,10.4,20.6,50.4,5.5,6.5,83.8,27.1,60.7,17.0,38.0,4.1,9.3,2.9,6.5,3.3,7.3
2022-23,Regular+Season,CHA,Charlotte Hornets,82,27,55,241.8,51.8,10.8,23.9,45.3,5.0,6.6,76.2,27.6,53.3,19.7,38.1,4.9,9.5,3.5,6.8,3.3,6.4
2022-23,Regular+Season,CHI,Chicago Bulls,81,39,42,242.8,42.8,10.0,18.6,53.6,5.7,6.8,83.9,26.5,61.9,17.0,39.8,4.0,9.4,2.7,6.4,3.4,7.9
2022-23,Regular+Season,CLE,Cleveland Cavaliers,82,51,31,242.4,48.1,10.6,21.2,49.9,5.0,6.1,81.0,26.9,55.9,19.3,40.1,5.9,12.2,3.0,6.1,3.1,6.4
2022-23,Regular+Season,DAL,Dallas Mavericks,82,38,44,243.1,44.9,11.1,20.3,54.7,6.5,8.4,77.1,29.7,66.3,16.4,36.7,4.1,9.1,2.7,6.1,4.2,9.3
2022-23,Regular+Season,DEN,Denver Nuggets,82,53,29,240.9,36.0,7.8,15.8,49.2,3.9,5.2,75.6,19.9,55.3,14.0,38.8,4.1,11.3,2.6,7.3,2.6,7.2
2022-23,Regular+Season,DET,Detroit Pistons,81,17,64,241.5,47.7,9.7,21.3,45.7,6.3,8.0,79.0,26.4,55.4,17.5,36.6,4.8,10.1,3.4,7.1,4.0,8.4
2022-23,Regular+Season,GSW,Golden State Warriors,81,43,38,241.9,36.7,7.7,15.3,50.5,4.1,5.0,81.7,20.1,54.8,15.3,41.7,3.9,10.7,2.7,7.2,2.5,6.8
2022-23,Regular+Season,HOU,Houston Rockets,82,22,60,240.9,50.2,10.9,23.3,46.8,6.8,8.7,78.1,29.5,58.9,17.6,35.1,3.8,7.5,3.4,6.8,4.3,8.6
2022-23,Regular+Season,IND,Indiana Pacers,82,35,47,240.9,55.7,11.6,23.8,48.8,5.6,7.0,80.1,29.7,53.4,23.5,42.2,5.4,9.7,3.5,6.2,3.5,6.3
2022-23,Regular+Season,LAC,LA Clippers,82,44,38,241.8,45.1,10.0,19.7,50.6,5.6,7.0,79.5,26.3,58.3,17.6,39.0,4.3,9.6,2.9,6.5,3.5,7.8
2022-23,Regular+Season,LAL,Los Angeles Lakers,82,43,39,242.4,44.2,9.2,18.3,50.2,5.6,7.2,77.6,25.0,56.5,18.0,40.8,5.0,11.4,3.1,6.9,3.6,8.2
2022-23,Regular+Season,MEM,Memphis Grizzlies,82,51,31,241.2,45.9,12.2,25.3,48.1,6.0,8.0,75.5,31.3,68.3,12.6,27.5,3.9,8.4,2.9,6.4,4.0,8.7
2022-23,Regular+Season,MIA,Miami Heat,82,44,38,241.5,45.4,9.5,19.1,49.7,5.3,6.4,83.9,25.1,55.2,19.3,42.4,4.2,9.2,2.7,5.9,3.2,7.0
2022-23,Regular+Season,MIL,Milwaukee Bucks,82,58,24,241.8,42.7,9.4,17.9,52.6,5.1,7.1,72.5,24.6,57.5,16.8,39.4,4.3,10.2,3.2,7.6,3.5,8.3
2022-23,Regular+Season,MIN,Minnesota Timberwolves,81,41,40,241.9,48.7,12.3,23.7,51.8,6.1,7.8,77.8,31.6,64.9,16.3,33.5,4.4,9.0,3.4,6.9,3.9,8.0
2022-23,Regular+Season,NOP,New Orleans Pelicans,82,42,40,242.1,47.5,10.7,21.8,49.2,6.2,7.7,80.6,28.5,60.1,17.3,36.5,4.5,9.4,3.2,6.8,3.9,8.2
2022-23,Regular+Season,NYK,New York Knicks,82,47,35,243.4,55.1,12.3,24.7,49.8,6.8,8.5,80.3,32.7,59.3,21.6,39.2,5.6,10.1,3.1,5.6,4.3,7.7
2022-23,Regular+Season,OKC,Oklahoma City Thunder,82,40,42,242.1,64.0,13.5,28.1,48.1,7.8,9.4,82.5,35.7,55.8,25.6,40.0,5.7,8.9,3.8,6.0,4.7,7.4
2022-23,Regular+Season,ORL,Orlando Magic,82,34,48,241.2,48.3,11.7,23.6,49.6,6.2,7.8,79.3,30.5,63.0,16.0,33.2,4.0,8.3,3.4,7.0,3.9,8.1
2022-23,Regular+Season,PHI,Philadelphia 76ers,82,54,28,242.4,43.6,9.9,20.4,48.6,6.0,7.0,84.6,26.7,61.3,16.0,36.6,4.1,9.5,2.6,5.9,3.6,8.2
2022-23,Regular+Season,PHX,Phoenix Suns,82,45,37,241.2,42.4,9.1,19.5,46.7,4.5,5.8,78.6,23.3,55.1,16.2,38.3,4.3,10.1,2.6,6.2,2.9,6.8
2022-23,Regular+Season,POR,Portland Trail Blazers,81,33,48,240.6,41.9,10.1,19.5,52.2,6.1,7.4,82.4,27.2,64.9,14.8,35.2,3.5,8.4,3.0,7.1,3.7,8.9
2022-23,Regular+Season,SAC,Sacramento Kings,82,48,34,241.8,49.4,10.8,20.0,54.0,7.2,8.9,81.2,29.7,60.1,20.3,41.0,5.3,10.6,3.3,6.7,4.5,9.1
