SEASON,SEASON_TYPE,TEAM_ABB,TEAM_NAME,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
2017-18,Regular+Season,ORL,Orlando Magic,82,25,57,240.6,411.2,13.5,2.6,4.9,54.5,0.8,1.1,75.0,6.2,45.9,7.0,51.8,1.0,14.3,0.6,4.7,0.5,3.5
2017-18,Regular+Season,PHI,Philadelphia 76ers,81,52,29,241.2,468.6,16.8,2.4,4.4,54.0,0.7,1.1,63.6,5.5,32.6,10.6,62.9,1.8,16.6,0.8,4.8,0.3,2.1
2017-18,Regular+Season,PHX,Phoenix Suns,82,21,61,240.3,415.7,14.8,2.5,4.8,51.4,1.2,1.6,74.8,6.2,42.1,7.9,53.8,1.1,14.0,0.8,5.1,0.8,5.2
2017-18,Regular+Season,POR,Portland Trail Blazers,82,49,33,240.9,390.5,10.7,2.3,4.5,52.1,0.5,0.7,65.5,5.3,49.5,4.9,46.0,0.9,18.1,0.6,5.5,0.4,3.3
2017-18,Regular+Season,SAC,Sacramento Kings,82,27,55,240.9,434.1,20.4,3.2,6.5,49.3,0.7,1.0,71.4,7.4,36.1,11.7,57.4,1.4,11.6,1.0,4.8,0.5,2.3
2017-18,Regular+Season,SAS,San Antonio Spurs,82,47,35,240.6,432.2,14.0,2.5,4.5,54.4,0.8,1.1,71.4,5.9,42.0,8.0,57.2,1.0,13.1,0.5,3.9,0.5,3.8
2017-18,Regular+Season,TOR,Toronto Raptors,82,59,23,241.8,421.4,10.8,2.7,4.7,57.7,0.8,1.1,75.0,6.4,59.2,4.6,42.6,0.8,16.4,0.5,5.1,0.5,4.6
2017-18,Regular+Season,UTA,Utah Jazz,82,48,34,240.9,437.7,15.6,3.0,5.3,55.7,1.4,2.0,70.6,7.5,48.4,7.9,50.8,1.0,12.8,0.7,4.8,0.9,5.6
2017-18,Regular+Season,WAS,Washington Wizards,82,43,39,242.1,412.5,15.8,2.8,5.2,53.4,1.0,1.3,74.3,6.7,42.1,8.7,55.0,1.4,16.0,0.8,5.2,0.6,3.9
2017-18,Playoffs,BOS,Boston Celtics,19,11,8,242.6,413.2,8.0,1.2,2.3,50.0,0.6,0.8,75.0,3.2,39.5,4.2,52.6,0.6,13.8,0.3,3.9,0.4,5.3
2017-18,Playoffs,CLE,Cleveland Cavaliers,22,12,10,242.3,365.5,8.5,1.7,3.2,54.3,0.3,0.5,58.3,4.0,47.3,3.9,45.7,0.9,23.5,0.3,3.2,0.2,2.7
2017-18,Playoffs,GSW,Golden State Warriors,21,16,5,241.2,417.9,11.9,2.9,5.0,57.1,0.9,1.0,81.8,6.7,56.4,4.9,41.2,1.2,25.2,0.4,3.6,0.3,2.4
2017-18,Playoffs,HOU,Houston Rockets,17,11,6,240.0,340.8,6.4,2.0,3.0,66.7,0.2,0.6,40.0,4.4,68.8,2.3,35.8,0.5,20.5,0.1,1.8,0.2,2.8
2017-18,Playoffs,IND,Indiana Pacers,7,3,4,240.0,368.0,9.6,2.9,5.1,55.6,0.1,0.3,50.0,6.0,62.7,2.6,26.9,0.3,11.1,0.7,7.5,0.1,1.5
2017-18,Playoffs,MIA,Miami Heat,5,1,4,240.0,387.0,8.8,1.6,3.6,44.4,0.2,0.4,50.0,3.8,43.2,4.2,47.7,0.6,14.3,0.6,6.8,0.2,2.3
2017-18,Playoffs,MIL,Milwaukee Bucks,7,3,4,243.6,371.0,8.6,0.9,1.4,60.0,0.1,0.3,50.0,1.9,21.7,5.9,68.3,1.1,19.5,0.1,1.7,0.1,1.7
2017-18,Playoffs,MIN,Minnesota Timberwolves,5,1,4,240.0,367.8,9.0,1.8,4.2,42.9,0.6,0.8,75.0,4.4,48.9,3.8,42.2,0.6,15.8,0.2,2.2,0.4,4.4
2017-18,Playoffs,NOP,New Orleans Pelicans,9,5,4,240.0,408.2,11.9,3.9,7.0,55.6,1.1,1.1,100,9.2,77.6,3.1,26.2,0.4,14.3,0.3,2.8,0.3,2.8
2017-18,Playoffs,OKC,Oklahoma City Thunder,6,2,4,240.0,347.2,11.3,2.5,5.2,48.4,0.7,1.3,50.0,5.7,50.0,3.8,33.8,1.2,30.4,0.5,4.4,0.5,4.4
2017-18,Playoffs,PHI,Philadelphia 76ers,10,5,5,242.5,449.8,15.1,2.0,4.7,42.6,0.7,1.2,58.3,4.7,31.1,8.1,53.6,2.0,24.7,0.3,2.0,0.5,3.3
2017-18,Playoffs,POR,Portland Trail Blazers,4,0,4,240.0,392.0,11.8,2.3,3.3,69.2,0.5,0.5,100,5.0,42.6,6.3,53.2,0.5,8.0,0.5,4.3,0.3,2.1
2017-18,Playoffs,SAS,San Antonio Spurs,5,1,4,240.0,415.8,11.0,1.6,3.4,47.1,0.6,0.8,75.0,4.4,40.0,5.2,47.3,0.4,7.7,0.4,3.6,0.2,1.8
2017-18,Playoffs,TOR,Toronto Raptors,10,4,6,242.5,389.8,10.8,2.8,5.4,51.9,1.0,1.2,83.3,6.6,61.1,3.3,30.6,0.9,27.3,0.5,4.6,0.6,5.6
2017-18,Playoffs,UTA,Utah Jazz,11,5,6,240.0,391.7,9.5,1.7,3.2,54.3,0.3,0.9,30.0,4.0,41.9,4.8,50.5,0.6,13.2,0.6,6.7,0.5,4.8
2017-18,Playoffs,WAS,Washington Wizards,6,2,4,240.0,372.8,13.2,2.7,4.8,55.2,0.3,0.3,100,5.7,43.0,7.2,54.4,1.2,16.3,0.2,1.3,0.2,1.3
2018-19,Regular+Season,ATL,Atlanta Hawks,82,29,53,242.1,431.7,10.6,2.1,3.8,55.9,1.1,1.5,76.0,5.5,52.1,4.9,46.4,0.7,14.4,0.7,6.8,0.6,6.1
2018-19,Regular+Season,BOS,Boston Celtics,82,49,33,241.2,419.4,12.0,2.8,4.7,59.4,0.7,0.8,79.4,6.3,52.0,5.8,48.5,1.0,17.2,0.6,4.9,0.3,2.7
2018-19,Regular+Season,BKN,Brooklyn Nets,82,42,40,243.7,436.3,10.9,2.5,4.3,58.1,1.2,1.7,70.4,6.2,57.3,4.4,40.4,0.6,14.1,0.9,8.0,0.8,7.6
2018-19,Regular+Season,CHA,Charlotte Hornets,82,39,43,241.8,412.2,9.4,1.8,3.5,51.4,1.0,1.4,71.2,4.7,50.0,4.5,47.8,0.6,13.6,0.4,4.7,0.7,7.0
2018-19,Regular+Season,CHI,Chicago Bulls,81,22,59,242.8,406.0,12.1,2.7,4.8,55.9,0.8,1.0,74.1,6.3,52.1,5.9,48.8,0.8,13.2,0.5,4.5,0.5,3.8
2018-19,Regular+Season,CLE,Cleveland Cavaliers,82,19,63,240.9,404.9,15.8,2.2,4.5,50.3,0.8,1.0,81.7,5.4,33.8,9.8,62.2,1.2,12.5,0.6,3.6,0.4,2.4
2018-19,Regular+Season,DAL,Dallas Mavericks,82,33,49,241.2,437.5,13.0,1.8,3.2,55.3,1.1,1.4,77.4,4.8,36.9,7.8,60.3,1.0,13.4,0.7,5.3,0.6,4.8
2018-19,Regular+Season,DEN,Denver Nuggets,82,54,28,240.6,436.3,14.6,3.0,5.2,57.8,1.0,1.4,70.4,7.1,48.7,7.3,50.1,1.6,21.6,0.9,5.9,0.6,4.2
2018-19,Regular+Season,DET,Detroit Pistons,82,41,41,242.1,431.0,9.9,1.7,3.2,52.1,0.8,1.0,75.6,4.2,42.7,5.1,51.4,0.9,18.5,0.7,7.2,0.5,4.8
2018-19,Regular+Season,GSW,Golden State Warriors,82,57,25,241.5,444.8,14.2,3.1,5.2,59.3,1.1,1.5,78.2,7.4,52.2,7.2,50.6,1.5,21.3,0.8,5.4,0.7,4.7
2018-19,Regular+Season,HOU,Houston Rockets,82,53,29,241.8,366.7,9.4,2.5,4.0,62.2,0.5,0.8,64.6,5.7,61.1,4.0,43.2,0.6,14.8,0.5,5.6,0.3,3.7
2018-19,Regular+Season,IND,Indiana Pacers,82,48,34,240.3,428.4,15.4,4.3,7.1,60.6,1.4,1.9,74.5,10.3,67.0,5.9,38.5,1.2,20.6,0.9,5.8,0.9,5.6
2018-19,Regular+Season,LAC,LA Clippers,82,48,34,241.8,429.2,12.2,2.9,5.1,56.8,1.2,1.7,72.5,7.1,58.3,5.3,43.2,0.8,15.5,0.7,5.5,0.7,6.1
2018-19,Regular+Season,LAL,Los Angeles Lakers,82,37,45,241.2,404.2,14.0,3.5,5.9,59.2,1.2,1.8,66.2,8.3,59.2,5.9,42.2,1.1,19.2,0.9,6.3,0.8,5.6
2018-19,Regular+Season,MEM,Memphis Grizzlies,82,33,49,242.4,449.9,19.0,3.4,6.4,52.7,1.5,1.8,81.1,8.4,44.2,10.2,53.7,1.5,14.6,0.8,4.2,0.8,4.2
2018-19,Regular+Season,MIA,Miami Heat,82,39,43,240.6,425.2,13.5,2.1,4.3,49.3,0.7,1.3,56.7,5.1,37.7,7.5,55.6,1.2,15.9,0.5,3.8,0.5,3.5
2018-19,Regular+Season,MIL,Milwaukee Bucks,82,60,22,241.2,410.2,9.2,2.3,3.7,62.3,0.8,1.0,72.1,5.5,59.4,4.0,43.8,0.5,13.0,0.5,5.3,0.5,4.9
2018-19,Regular+Season,MIN,Minnesota Timberwolves,82,36,46,241.8,417.3,11.9,2.8,5.0,57.0,1.3,1.6,80.0,7.2,60.7,5.0,42.5,1.1,21.5,0.7,6.1,0.6,5.4
2018-19,Regular+Season,NOP,New Orleans Pelicans,82,33,49,240.9,439.0,13.2,3.6,6.6,54.1,1.2,1.6,74.8,8.5,64.7,4.6,34.6,0.9,20.6,0.8,6.1,0.7,5.6
2018-19,Regular+Season,NYK,New York Knicks,81,17,64,241.2,418.3,9.6,1.8,3.2,55.2,0.7,0.9,69.7,4.3,45.1,5.0,52.6,0.7,14.5,0.5,5.3,0.4,4.7
2018-19,Regular+Season,OKC,Oklahoma City Thunder,81,48,33,242.2,372.3,13.7,3.2,5.8,54.8,1.0,1.5,64.2,7.5,54.9,5.9,43.3,0.9,14.8,0.7,4.8,0.7,4.8
2018-19,Regular+Season,ORL,Orlando Magic,80,40,40,241.3,405.5,14.3,3.3,5.8,56.7,1.2,1.5,80.5,7.9,54.9,6.7,46.7,1.3,19.9,0.6,3.8,0.7,4.9
2018-19,Regular+Season,PHI,Philadelphia 76ers,81,51,30,241.5,443.0,16.7,2.8,5.1,54.2,1.5,1.9,81.7,7.3,43.7,9.4,56.6,1.8,19.0,0.7,4.1,0.8,4.5
2018-19,Regular+Season,PHX,Phoenix Suns,82,19,63,242.4,429.6,13.0,3.1,5.4,57.1,1.0,1.4,73.7,7.3,56.5,5.9,45.2,0.8,13.5,0.6,4.7,0.6,4.9
2018-19,Regular+Season,POR,Portland Trail Blazers,82,53,29,242.1,407.0,11.5,2.4,4.6,53.2,1.4,1.7,80.4,6.4,55.0,5.2,45.1,0.9,17.8,0.6,5.5,0.7,6.3
2018-19,Regular+Season,SAC,Sacramento Kings,82,39,43,240.6,420.0,16.2,3.3,6.4,51.8,1.1,1.6,64.4,7.7,47.4,7.5,46.5,1.4,19.1,1.0,6.1,0.7,4.2
2018-19,Regular+Season,SAS,San Antonio Spurs,82,48,34,241.5,400.2,11.2,2.3,4.1,56.6,0.8,0.9,84.2,5.5,48.9,5.9,52.4,1.1,18.7,0.5,4.8,0.4,3.6
2018-19,Regular+Season,TOR,Toronto Raptors,82,58,24,242.4,422.2,12.0,3.4,5.7,59.4,1.3,1.6,79.2,8.1,67.6,4.8,39.5,0.8,17.4,0.5,3.8,0.7,5.9
2018-19,Regular+Season,UTA,Utah Jazz,81,50,31,240.9,434.5,12.0,2.3,4.2,55.6,1.4,2.2,65.0,6.2,51.3,5.8,48.1,1.0,17.1,0.7,5.6,1.0,8.3
2018-19,Regular+Season,WAS,Washington Wizards,81,31,50,243.1,418.1,10.5,2.5,4.4,56.6,1.0,1.2,79.2,6.1,58.1,4.6,44.3,0.7,15.7,0.5,5.2,0.6,5.3
2018-19,Playoffs,BOS,Boston Celtics,9,5,4,240.0,393.9,7.9,1.7,3.3,50.0,1.4,1.6,92.9,4.8,60.6,3.4,43.7,0.6,16.1,0.2,2.8,0.4,5.6
2018-19,Playoffs,BKN,Brooklyn Nets,5,1,4,240.0,380.2,10.8,2.6,5.6,46.4,1.4,2.0,70.0,6.6,61.1,3.8,35.2,0.4,10.5,0.4,3.7,1.0,9.3
2018-19,Playoffs,DEN,Denver Nuggets,14,7,7,247.1,433.4,15.9,3.1,6.7,46.8,1.5,2.1,72.4,7.7,48.6,7.1,44.6,1.3,18.2,0.6,4.1,0.9,5.4
2018-19,Playoffs,DET,Detroit Pistons,4,0,4,240.0,405.3,12.8,3.3,6.3,52.0,2.0,2.8,72.7,8.5,66.7,4.5,35.3,0.3,5.6,0.5,3.9,1.3,9.8
2018-19,Playoffs,GSW,Golden State Warriors,22,14,8,242.3,434.2,12.0,2.9,4.7,61.2,0.9,1.1,76.0,6.6,54.7,5.3,44.2,1.5,27.4,1.0,7.9,0.5,4.2
2018-19,Playoffs,HOU,Houston Rockets,11,6,5,242.3,355.4,7.5,1.2,2.2,54.2,1.0,1.7,57.9,3.5,47.6,3.7,50.0,0.7,19.5,0.5,7.3,0.8,11.0
2018-19,Playoffs,IND,Indiana Pacers,4,0,4,240.0,394.8,15.5,2.0,6.8,29.6,2.3,4.3,52.9,6.3,40.3,5.3,33.9,1.3,23.8,1.0,6.5,1.8,11.3
2018-19,Playoffs,LAC,LA Clippers,6,2,4,240.0,441.8,12.5,3.8,5.5,69.7,1.5,2.5,60.0,9.3,74.7,4.5,36.0,0.7,14.8,0.5,4.0,1.2,9.3
2018-19,Playoffs,MIL,Milwaukee Bucks,15,10,5,243.3,403.4,7.5,1.7,3.3,51.0,0.9,1.4,66.7,4.2,56.3,2.8,37.5,0.3,11.9,0.5,6.3,0.5,7.1
2018-19,Playoffs,OKC,Oklahoma City Thunder,5,1,4,240.0,349.2,13.6,4.2,7.0,60.0,0.0,0.2,0.0,8.4,61.8,4.8,35.3,0.6,12.5,1.0,7.4,0.2,1.5
2018-19,Playoffs,ORL,Orlando Magic,5,1,4,240.0,399.8,14.4,2.8,4.8,58.3,1.2,1.4,85.7,6.8,47.2,7.6,52.8,1.6,21.1,1.0,6.9,0.6,4.2
2018-19,Playoffs,PHI,Philadelphia 76ers,12,7,5,240.0,411.4,15.7,3.6,5.6,64.2,1.9,2.2,88.5,9.2,58.5,7.8,49.5,1.7,21.5,1.1,6.9,0.5,3.2
2018-19,Playoffs,POR,Portland Trail Blazers,16,8,8,247.8,373.2,9.7,2.1,4.1,50.0,0.5,1.0,50.0,4.6,47.7,4.4,45.8,0.8,18.3,0.6,5.8,0.5,5.2
2018-19,Playoffs,SAS,San Antonio Spurs,7,3,4,240.0,368.4,9.4,2.0,3.4,58.3,0.3,0.3,100,4.3,45.5,5.1,54.5,1.3,25.0,0.6,6.1,0.1,1.5
2018-19,Playoffs,TOR,Toronto Raptors,24,16,8,242.1,415.2,11.5,2.4,4.6,51.4,0.8,1.0,78.3,5.5,47.8,5.8,50.7,0.9,15.0,0.3,2.5,0.4,3.3
2018-19,Playoffs,UTA,Utah Jazz,5,1,4,240.0,395.8,9.4,2.0,2.6,76.9,1.2,1.8,66.7,5.4,57.4,4.8,51.1,0.8,16.7,1.0,10.6,0.6,6.4
2019-20,Regular+Season,ATL,Atlanta Hawks,67,20,47,243.0,398.7,8.9,2.3,4.3,53.3,0.7,1.0,69.6,5.5,61.3,3.4,37.9,0.6,19.0,0.5,5.2,0.5,5.7
2019-20,Regular+Season,BOS,Boston Celtics,72,48,24,242.1,406.0,9.6,2.4,4.3,54.3,0.6,0.8,71.9,5.4,56.1,4.2,43.1,0.7,16.7,0.5,5.3,0.4,3.9
2019-20,Regular+Season,BKN,Brooklyn Nets,72,35,37,242.8,402.2,10.2,2.2,3.6,60.5,0.9,1.3,69.9,5.4,53.6,4.9,48.0,0.9,18.8,0.7,7.0,0.6,6.0
2019-20,Regular+Season,CHA,Charlotte Hornets,64,23,41,242.3,427.8,10.2,2.3,4.2,55.3,1.1,1.6,68.3,5.8,56.8,4.5,44.4,0.8,17.6,0.5,5.1,0.8,7.4
2019-20,Regular+Season,CHI,Chicago Bulls,65,22,43,241.2,408.3,10.2,2.4,4.2,55.4,1.0,1.3,76.8,5.8,56.9,4.4,43.4,0.6,14.6,0.6,5.6,0.6,5.9
2019-20,Regular+Season,CLE,Cleveland Cavaliers,65,19,46,241.9,412.9,11.8,2.7,5.0,53.5,0.6,1.0,65.6,6.1,51.7,5.2,43.5,0.9,17.0,0.7,6.0,0.4,3.6
2019-20,Regular+Season,DAL,Dallas Mavericks,73,41,32,242.1,413.4,7.5,2.1,3.4,62.6,0.8,1.2,73.8,5.2,70.0,3.1,40.8,0.5,17.9,0.3,4.0,0.6,7.7
2019-20,Regular+Season,DEN,Denver Nuggets,73,46,27,243.1,427.3,15.6,3.5,6.0,58.7,1.0,1.4,76.8,8.4,53.8,7.5,48.4,1.8,23.6,0.8,4.8,0.5,3.4
2019-20,Regular+Season,DET,Detroit Pistons,65,20,45,241.9,409.6,11.2,2.7,5.0,53.2,1.0,1.5,65.3,6.4,57.5,4.2,37.3,0.6,15.5,0.9,8.1,0.7,6.2
2019-20,Regular+Season,GSW,Golden State Warriors,65,15,50,241.9,456.5,12.6,2.2,4.4,49.0,1.1,1.5,73.0,5.7,45.4,6.3,50.2,1.2,19.3,0.6,4.7,0.8,6.0
2019-20,Regular+Season,HOU,Houston Rockets,72,44,28,241.4,369.0,7.4,1.7,2.8,59.3,0.6,0.8,76.3,4.1,55.2,3.4,46.3,0.6,16.2,0.5,6.6,0.4,5.1
2019-20,Regular+Season,IND,Indiana Pacers,73,45,28,241.4,416.0,13.9,3.9,6.8,57.4,1.1,1.5,73.1,9.1,65.4,5.2,37.3,1.0,19.8,0.8,5.7,0.7,5.1
2019-20,Regular+Season,LAC,LA Clippers,72,49,23,241.4,396.7,9.3,2.4,4.1,58.6,0.9,1.2,81.0,5.8,62.7,3.7,39.7,0.8,22.9,0.7,7.0,0.5,5.5
2019-20,Regular+Season,LAL,Los Angeles Lakers,71,52,19,240.7,407.4,11.5,2.7,4.7,58.9,0.8,1.0,79.5,6.5,56.6,5.3,45.7,0.9,16.8,0.7,6.5,0.5,4.0
2019-20,Regular+Season,MEM,Memphis Grizzlies,73,34,39,240.7,431.0,11.6,3.5,5.6,62.4,0.7,1.0,64.9,7.9,67.6,4.6,39.4,1.0,21.2,0.8,6.6,0.5,4.4
2019-20,Regular+Season,MIA,Miami Heat,72,44,28,243.1,413.5,15.1,3.1,5.1,60.5,1.4,1.9,75.6,7.8,51.9,7.6,50.6,1.5,20.0,0.9,6.1,0.9,5.8
2019-20,Regular+Season,MIL,Milwaukee Bucks,72,55,17,241.0,406.9,12.1,3.1,5.4,56.7,1.4,1.7,82.5,7.8,64.4,4.7,38.6,1.2,26.6,0.8,6.9,0.7,5.8
2019-20,Regular+Season,MIN,Minnesota Timberwolves,64,19,45,243.1,433.3,8.5,1.8,3.2,55.4,0.8,1.2,64.1,4.4,51.6,4.1,48.3,0.7,17.8,0.5,5.9,0.6,6.6
2019-20,Regular+Season,NOP,New Orleans Pelicans,71,30,41,241.8,446.2,10.8,2.6,4.3,61.2,1.3,1.7,73.6,6.8,63.0,4.7,43.8,0.8,17.3,0.5,4.4,0.8,7.3
2019-20,Regular+Season,NYK,New York Knicks,66,21,45,241.9,422.6,10.8,2.5,4.4,55.8,1.0,1.4,73.9,6.1,56.8,4.7,44.0,0.9,18.5,0.6,5.6,0.6,5.8
2019-20,Regular+Season,OKC,Oklahoma City Thunder,72,44,28,242.1,407.5,10.8,2.4,4.0,60.7,0.7,1.0,70.3,5.7,52.5,5.3,48.6,0.9,17.2,0.7,6.7,0.5,4.5
2019-20,Regular+Season,ORL,Orlando Magic,73,33,40,240.7,392.7,13.6,2.8,5.4,52.4,1.1,1.6,70.2,6.8,50.2,6.8,49.5,1.1,15.6,0.5,3.9,0.7,5.2
2019-20,Regular+Season,PHI,Philadelphia 76ers,73,43,30,241.0,421.8,16.4,2.5,4.9,51.0,1.0,1.2,83.5,6.1,37.1,9.7,59.0,1.6,17.0,0.9,5.4,0.5,2.9
2019-20,Regular+Season,PHX,Phoenix Suns,72,34,38,240.7,416.1,15.6,3.3,6.1,54.6,1.1,1.3,81.4,8.0,51.0,7.4,47.6,1.2,16.3,0.8,4.9,0.6,3.7
2019-20,Regular+Season,POR,Portland Trail Blazers,73,34,39,241.0,366.9,9.5,2.5,4.3,57.4,0.7,0.9,71.6,5.8,60.9,3.9,40.6,0.8,19.5,0.6,6.6,0.4,4.6
2019-20,Regular+Season,SAC,Sacramento Kings,71,31,40,242.5,405.9,10.8,2.6,4.7,55.7,0.7,0.9,83.9,6.1,56.7,4.7,43.0,1.0,21.8,0.6,5.6,0.5,4.2
2019-20,Regular+Season,SAS,San Antonio Spurs,70,31,39,242.1,401.0,9.0,2.2,3.6,59.4,0.5,0.8,66.7,5.0,55.3,4.4,48.5,0.6,13.0,0.4,4.9,0.4,3.9
2019-20,Regular+Season,TOR,Toronto Raptors,71,52,19,241.4,415.9,12.0,2.7,4.8,57.1,1.0,1.3,76.4,6.6,54.6,5.5,45.7,1.0,17.4,0.7,5.6,0.6,4.8
2019-20,Regular+Season,UTA,Utah Jazz,72,44,28,241.0,417.2,8.4,1.9,3.3,58.0,1.0,1.5,67.9,5.0,59.2,3.5,42.1,0.6,16.9,0.6,6.8,0.7,8.6
2019-20,Regular+Season,WAS,Washington Wizards,72,25,47,241.0,433.0,10.0,2.8,4.9,56.3,1.2,1.5,75.5,7.0,70.0,3.7,36.6,0.8,22.4,0.4,4.3,0.7,6.5
2019-20,Playoffs,BOS,Boston Celtics,17,10,7,244.4,394.8,8.2,2.4,3.4,70.2,0.4,0.5,87.5,5.4,65.7,3.9,47.1,0.3,7.6,0.3,3.6,0.2,2.9
2019-20,Playoffs,BKN,Brooklyn Nets,4,0,4,240.0,421.8,8.3,1.5,2.5,60.0,0.8,1.5,50.0,3.8,45.5,4.5,54.5,0.8,16.7,0.3,3.0,0.8,9.1
2019-20,Playoffs,DAL,Dallas Mavericks,6,2,4,244.2,402.0,4.2,0.5,1.5,33.3,0.8,1.0,83.3,1.8,44.0,1.3,32.0,0.3,25.0,0.5,12.0,0.5,12.0
2019-20,Playoffs,DEN,Denver Nuggets,19,9,10,241.3,401.7,11.5,2.7,4.4,62.7,0.5,0.7,71.4,6.1,53.0,5.8,50.2,0.8,13.6,0.6,5.0,0.3,2.7
2019-20,Playoffs,HOU,Houston Rockets,12,5,7,242.1,372.9,5.3,1.3,2.2,61.5,0.2,0.5,33.3,2.9,54.7,2.3,43.8,0.3,14.3,0.4,7.8,0.2,3.1
2019-20,Playoffs,IND,Indiana Pacers,4,0,4,240.0,384.0,6.5,1.3,2.8,45.5,0.5,0.5,100,3.0,46.2,3.0,46.2,0.5,16.7,0.3,3.8,0.3,3.8
2019-20,Playoffs,LAC,LA Clippers,13,7,6,241.9,381.8,6.8,1.8,2.8,62.2,0.7,1.1,64.3,4.3,62.9,2.8,40.4,0.4,13.9,0.5,7.9,0.5,6.7
2019-20,Playoffs,LAL,Los Angeles Lakers,21,16,5,240.0,395.3,9.6,2.0,3.4,59.2,0.8,1.3,60.7,4.9,51.2,4.7,48.8,1.0,21.4,0.5,5.5,0.5,5.5
2019-20,Playoffs,MIA,Miami Heat,21,14,7,242.4,410.0,14.4,2.7,4.7,58.2,2.0,2.1,91.1,7.4,51.2,7.4,51.5,1.0,12.8,0.6,4.3,1.0,6.9
2019-20,Playoffs,MIL,Milwaukee Bucks,10,5,5,242.5,388.5,9.0,2.1,4.0,52.5,0.8,1.4,57.1,5.2,57.8,3.3,36.7,0.5,15.2,0.8,8.9,0.7,7.8
2019-20,Playoffs,OKC,Oklahoma City Thunder,7,3,4,243.6,399.6,5.3,0.7,1.3,55.6,0.7,1.1,62.5,2.3,43.2,2.4,45.9,0.4,17.6,0.6,10.8,0.6,10.8
2019-20,Playoffs,ORL,Orlando Magic,5,1,4,240.0,402.2,12.2,2.2,5.8,37.9,0.6,0.8,75.0,5.4,44.3,5.6,45.9,1.4,25.0,0.4,3.3,0.4,3.3
2019-20,Playoffs,PHI,Philadelphia 76ers,4,0,4,240.0,400.8,16.0,1.5,3.5,42.9,2.5,4.0,62.5,5.5,34.4,9.5,59.4,1.5,15.8,0.5,3.1,1.5,9.4
2019-20,Playoffs,POR,Portland Trail Blazers,5,1,4,240.0,362.6,10.2,2.0,4.8,41.7,2.0,2.8,71.4,6.0,58.8,2.8,27.5,0.6,21.4,0.8,7.8,1.4,13.7
2019-20,Playoffs,TOR,Toronto Raptors,11,7,4,244.5,408.9,11.4,2.0,3.7,53.7,0.5,0.5,83.3,4.8,42.4,6.0,52.8,1.1,18.2,0.5,4.0,0.2,1.6
2019-20,Playoffs,UTA,Utah Jazz,7,3,4,243.6,391.0,8.6,2.3,3.3,69.6,0.4,1.1,37.5,5.1,60.0,3.7,43.3,1.0,26.9,0.4,5.0,0.6,6.7
